"taxon","lfc_(Intercept)","lfc_ResponseResponder","se_(Intercept)","se_ResponseResponder","W_(Intercept)","W_ResponseResponder","p_(Intercept)","p_ResponseResponder","q_(Intercept)","q_ResponseResponder","diff_(Intercept)","diff_ResponseResponder","passed_ss_(Intercept)","passed_ss_ResponseResponder","diff_robust_(Intercept)","diff_robust_ResponseResponder"
"Anaerococcus_senegalensis",0.447987443540655,-0.836812847400067,NA,0.0811064138570311,NA,-10.3174682199011,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Anaerococcus_vaginalis",-1.08565013404155,0.966010953467314,NA,0.0811064138570311,NA,11.9104138320076,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Finegoldia_magna",0.250372673673527,-0.484251678366374,0.0451612831568771,0.100867449781929,5.54396722528466,-4.80087163315126,0.000865395429374587,0.00196430992324892,0.00250273983330866,0.00487909239000538,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Parvimonas_micra",0.467387564530372,-1.04060746220264,0.0798878787419237,0.123790718521159,5.85054418631215,-8.40618323113437,0.000243593565051167,1.48700016928789e-05,0.000831322083498719,7.72989117536998e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Peptoniphilus_duerdenii",0.377845845563169,-1.05697530775219,NA,0.0811064138570311,NA,-13.0319571225939,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptoniphilus_gorbachii",-0.232341352995201,-0.167273831304918,0.0250633412414859,0.0867179125966555,-9.27016676494114,-1.92894208700509,0.00265648647280046,0.149321154245801,0.00674338785896077,0.210484739165706,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Peptoniphilus_grossensis",-2.44731959265535,3.52293232525397,0.0122520620650399,0.0811814062166387,-199.747567361623,43.395803170159,2.5062285631449e-05,0.000530589661241127,0.000116957332946762,0.00160217270257125,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Peptoniphilus_harei",0.668977102589674,-1.52520313004946,0.0130060615945625,0.0810610628446896,51.4357938201181,-18.8154839885545,1.6183921538607e-05,0.000327737273090201,8.07230418443879e-05,0.00107960513488537,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Peptoniphilus_lacrimalis",0.135467956859817,-0.175697210359105,0.0534987736401214,0.100966087616533,2.53216938711699,-1.74016062726328,0.0351365468606695,0.120015075670379,0.0635656765526355,0.174567382793278,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptoniphilus_obesi",-0.447592098943942,0.862115133098835,0.0157676488899754,0.0811592607751806,-28.3867367967907,10.6225109108248,0.0224173925347033,0.059755088032959,0.0425550502353689,0.0947468062504574,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Peptoniphilus_pacaensis",-0.547576416016869,0.793869215407887,NA,0.0811064138570311,NA,9.7879955191616,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptoniphilus_rachelemmaiella",-0.413918366170294,0.526553115714736,NA,0.0811064138570311,NA,6.4921267095215,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptoniphilus_senegalensis",0.635667839589598,-0.793779446136588,NA,0.0811064138570311,NA,-9.78688871062414,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptoniphilus_sp_BV3C26",-0.0812445515918985,-0.138794513442057,NA,0.0811064138570311,NA,-1.7112643358479,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Peptoniphilus_sp_Marseille_P3761",0.317030111746404,-0.488262448911723,0.0122520620650399,0.0820623435119872,25.8756534258033,-5.94989648133069,0.0245908038039448,0.106006052677699,0.0460526050969674,0.155660854468326,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Ezakiella_coagulans",1.20651796104196,-1.36288118906867,0.0147505896203929,0.0962553846176585,81.7945581899945,-14.1590124488334,4.02776268191519e-06,0.000763181207769788,2.43245275692133e-05,0.00219682067283266,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Cetobacterium_somerae",5.86506380732833,-10.8917919160789,NA,0.0811064138570311,NA,-134.290143012342,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fusobacterium_nucleatum",-0.163773380441389,0.474597433770013,0.0381581541930558,0.0882084842534658,-4.29196285577129,5.3804057261234,0.00360198950250997,0.00102992170370212,0.00885758696026403,0.00283228468518083,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Fusobacterium_perfoetens",1.6651858538887,-3.5001640296913,0.0970072984611086,0.124555248769555,17.1655729033243,-28.1012969286192,6.7570230519575e-05,9.54087619266709e-06,0.000277488413333721,5.2241597641626e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Fusobacterium_SGB6028",-3.8622996706638,4.9808950245141,0.0122520620650399,0.0823652352556621,-315.236704659251,60.4732689593294,1.00628242280537e-05,0.000273334857081029,5.28691672532268e-05,0.000925133362428098,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Fusobacterium_ulcerans",-0.939701771429374,1.45278749926144,0.0434379552120455,0.10016771029462,-21.6331953666362,14.5035510444274,3.91569472702531e-06,2.81230271836502e-05,2.3790429202477e-05,0.000131739807947745,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB4386_SGB6036",-1.84907400748938,2.59416234274615,0.0122520620650399,0.126733243121589,-150.91941239553,20.4694701946298,4.3901684934458e-05,0.002378129118106,0.000191119702612199,0.00577692295489578,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"GGB6470_SGB9153",1.35611699409545,-1.58997428293841,0.0125818907734265,0.081550071037556,107.783243275298,-19.4969086195668,4.44321241952982e-08,4.08046597173183e-05,5.12664600175399e-07,0.000179540502756201,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6518_SGB9205",0.341254540825668,-0.525027308591585,0.0161221434798927,0.0812260938653315,21.1668219707433,-6.46377640000825,0.000230688074385797,0.0075127964418733,0.000791664923797499,0.0159857775757995,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Victivallis_lenta",-0.0848895622041355,0.24312299065073,0.0921187053647837,0.121607188310674,-0.921523613124812,1.99924851505995,0.371361758235526,0.0640340510555827,0.49112576467194,0.10114096269292,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Victivallis_vadensis",1.94603924001786,-2.5044234276431,0.0317273367141224,0.0988589000333692,61.3363566426187,-25.3333126991879,3.2257957256644e-14,2.10572353619033e-10,5.67740047716934e-12,1.08093808191104e-08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Bradyrhizobium_SGB11337",-0.415409990430013,1.13190499361487,0.0346998179866359,0.0870669589888779,-11.9715322596217,13.0003965540988,7.17172829812912e-05,4.80148848569886e-05,0.000291605917004469,0.000206833350153182,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Shinella_sp_DD12",1.1237812168371,-1.94107639235507,NA,0.0811064138570311,NA,-23.9324647712407,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Sphingomonas_echinoides",-0.638020370300565,1.35795728225954,0.012856824478249,0.082669944252791,-49.6250354339018,16.4262513363639,0.000405820432421595,0.00368567379910288,0.00128527190936608,0.00844005598604972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6649_SGB9391",-0.792893651822371,0.83426147010514,0.0264892965595388,0.0918652043705938,-29.9326050444646,9.08136520046962,6.83203488052021e-12,1.91930169149846e-06,4.20853348640045e-10,1.45066238277675e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Oxalobacter_formigenes",-0.416846677740903,0.926321838411744,0.0778705467106946,0.110267950806273,-5.35307244328945,8.40064435439791,6.46773331204818e-05,2.92505109912345e-07,0.000267390853706153,3.37155588895646e-06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Oxalobacter_SGB9385",-0.391338774150481,1.79721573788489,0.0365857398191787,0.0862520956106387,-10.6964838236054,20.8367776476751,0.00862718979292604,0.00229531142478493,0.0189122737097596,0.0055996508422476,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Dakarella_massiliensis",-0.377586824439524,0.934391078058764,0.0276130218220746,0.0833425719420213,-13.6742304725834,11.2114499983129,0.0464734387246913,0.056633133206163,0.0815602229470366,0.091036343755295,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Duodenibacillus_massiliensis",3.19789073970976,-4.84368731278,0.0243161137364376,0.110555993912366,131.51323333867,-43.8120733338023,1.30344174681621e-11,9.46635642081265e-09,7.29927378217076e-10,2.48139385328536e-07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB36599_SGB9269",-1.06563219846504,1.9224205649222,0.0413701993796895,0.0881719915124904,-25.7584496677145,21.8030752390329,0.000128339458245065,0.00021117296890342,0.00047481745512889,0.000737011608184174,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6546_SGB9245",1.60181145119184,-3.59512265530262,NA,0.0811064138570311,NA,-44.3259969752806,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"GGB6565_SGB9274",-1.05493617421808,3.40386919734216,0.0151243077240764,0.081109657926439,-69.751038755891,41.966262518691,0.0091264040210382,0.0151669289372121,0.0197605092336012,0.0294726442439201,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Mesosutterella_multiformis",0.27126830633201,-0.470200032062401,0.0441329370706651,0.0956951247826546,6.14661802131271,-4.91352128052847,0.00866270647320752,0.016145324696492,0.0189144658486971,0.0311283881472272,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Parasutterella_excrementihominis",0.28672240361203,-0.60709945303219,0.196091553373829,0.249968570853895,1.46218640568073,-2.42870314039214,0.147707669178918,0.0174544190865464,0.218720971668782,0.0332876846975622,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Parasutterella_SGB9260",-0.350754365117253,0.860329922355323,0.185148551178091,0.216890646145814,-1.89444833829603,3.96665295458122,0.0685368768855295,0.000459477108857846,0.114569107629542,0.00142230100028358,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Sutterella_seckii",2.1577970513084,-4.07772754482348,NA,0.0811064138570311,NA,-50.2762648587993,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Sutterella_SGB9281",-0.72850243297135,2.36591265936816,0.085105580092798,0.115633055287431,-8.55998434153202,20.4605218939097,5.90297447983621e-05,1.67089357473138e-07,0.000246524222344346,2.19975655485105e-06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Sutterella_sp_AM11_39",-0.0785622883652207,-0.105967661572185,0.0277912242187213,0.0832912270098832,-2.82687397096735,-1.2722547785208,0.105671103834041,0.331191371006919,0.165211675029872,0.422826703710388,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Sutterella_wadsworthensis",0.19361506664711,-0.339424103313798,0.0803564437840782,0.14608250109485,2.4094529017158,-2.32350966590731,0.0213722536201156,0.0260848874658314,0.0409496367962402,0.0463063131958275,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Turicimonas_muris",-1.54272744770285,1.99088948887274,0.0889314848842102,0.121270376914792,-17.3473708407265,16.4169481411903,5.20071789122344e-07,7.58708244444244e-07,4.44950308471339e-06,6.49117053580075e-06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6606_SGB9340",-0.438793506295798,0.482560650207634,0.0735147229972536,0.107814077546274,-5.9687840531235,4.47585937931454,0.00940981048637338,0.0207886514808473,0.0202649443805977,0.0385152207338191,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6544_SGB9243",0.739900217105057,-0.815423421161679,NA,0.0811064138570311,NA,-10.0537476924951,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"GGB6601_SGB9333",-0.372255643814911,0.501435992372342,0.0334732224154043,0.093574840049586,-11.1209981278528,5.35866256470892,3.1506641128854e-05,0.00173031131321267,0.000142183816376367,0.00438630357588068,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6609_SGB9343",-1.31177306865734,4.09336178412709,NA,0.0811064138570311,NA,50.4690269174346,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"GGB6610_SGB9344",1.93465907382612,-2.63356711360041,0.0122520620650399,0.0957963299371164,157.904772564489,-27.491315328355,0.00403161507706903,0.0231469177226589,0.00977762060797127,0.0419985311256492,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6612_SGB9346",0.300365673457901,-0.907084218458942,0.105308021712105,0.154141881974398,2.85225824751558,-5.88473558801886,0.0121110321074411,2.99846018757141e-05,0.025289477214182,0.000138355915771085,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB6613_SGB9347",-0.527256503160803,0.582467908610896,0.0751288730301778,0.133421165613974,-7.01802758240516,4.36563348798904,4.1533196219061e-06,0.000553765821833513,2.49604379228698e-05,0.00165995010340362,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Bilophila_SGB15451",1.68055192193732,-4.43952056754714,0.0275284707528568,0.0833193623338131,61.0477762104863,-53.2831798419257,0.0104272895889624,0.0119464537525481,0.0221108791284021,0.0238155841798369,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Bilophila_wadsworthia",0.103148957997742,-0.298135423549588,0.159637893013349,0.222273105390734,0.646143318799104,-1.3413022822779,0.519508316179313,0.182535911673135,0.650441306435888,0.250707071551061,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Desulfovibrio_desulfuricans",-0.172560845595556,0.134862240405601,0.0991803730062878,0.13634084537079,-1.73986889104173,0.989155084368386,0.0989519242858909,0.335698465715203,0.155495881020686,0.428137173665766,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Desulfovibrio_fairfieldensis",0.209070635943992,-1.12332380643258,0.0705290860734911,0.138043707684131,2.96431795140718,-8.13745027048207,0.00657757199275865,1.72000321793779e-08,0.014787534115107,3.65352407672303e-07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Desulfovibrio_intestinalis",-0.315134279856742,0.679066058894122,NA,0.0811064138570311,NA,8.37253216608902,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Desulfovibrio_legallii",0.533747265209594,-0.345617840910288,0.0182543644423167,0.0813211341349747,29.2394329529368,-4.25003714700585,0.0011676184642194,0.0511517005397803,0.00326230551783938,0.0833583268055679,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Desulfovibrio_piger",0.119733923789968,-0.211579592984622,0.02063145076388,0.0828760420953402,5.80346603640636,-2.55296449535105,0.00114787130764197,0.0433172351905931,0.00322136093625263,0.0722294053516301,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Desulfovibrio_SGB101145",-1.92006938564336,2.77841254866185,0.0122520620650399,0.0830014584930298,-156.713978059424,33.4742617672818,0.00406224856181797,0.0190125325821748,0.0098323973048325,0.0356521158922974,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB9813_SGB15447",-0.0389356883198425,0.36424217457479,0.0151465687537393,0.0808708590508546,-2.57059463122499,4.50399784112273,0.0619398310935351,0.0107894790800103,0.104534071105802,0.0218989097637112,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"GGB9815_SGB15449",-1.32264224247632,1.57362787847875,0.0122520620650399,0.0933790648188087,-107.952623440454,16.852041531281,1.75241515492545e-06,0.000455024838575235,1.21290756790345e-05,0.00141563283112295,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"GGB9818_SGB15459",0.053272778699835,0.0164019515824126,0.0964770280914122,0.15066045008317,0.552180967363121,0.108867002410772,0.585366652875688,0.914113047448657,0.71901467232587,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"GGB9819_SGB15460",-0.0160781187556855,0.224812370570231,0.0556427541518385,0.0975559423731365,-0.288952604894635,2.30444568625414,0.779963851792376,0.0501217876133656,0.923312272025075,0.08200536831297,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Campylobacter_ureolyticus",-0.0294254358959298,-0.231327432868417,0.0122520620650399,0.0849610863466603,-2.40167212178042,-2.722745704128,0.251174454916693,0.224078753774193,0.349657546279509,0.301710409453339,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Citrobacter_braakii",-0.447412194402948,0.521425455459423,0.0703116838323811,0.104909326313848,-6.36326951676414,4.97024882134427,0.00141691310403547,0.00421086092052414,0.00387059189395054,0.00951886358547842,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Citrobacter_freundii",-0.807411027779843,0.800776064921647,0.0287462640235867,0.118508827708031,-28.0875117238661,6.75710055030256,1.34767687036586e-07,0.000512588546944733,1.32827032343259e-06,0.00155928170329855,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Citrobacter_portucalensis",-1.80427800905897,3.18610582054892,NA,0.0811064138570311,NA,39.2830316251581,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Enterobacter_asburiae",-0.975719258660612,2.23197671817385,0.0207674198914235,0.0828564060936708,-46.9831718991516,26.937889577911,0.000452710264158178,0.00137523291984129,0.00140843193293655,0.00364362786504186,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Enterobacter_hormaechei",1.11778326253264,-1.45266512792655,0.0273185657668005,0.137668100392842,40.9166159041575,-10.5519370411976,1.6444851455044e-07,0.000132048794983606,1.57054705369102e-06,0.000494011003046481,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Enterobacter_ludwigii",-0.61220361616628,1.73627769361076,0.0870147088393331,0.117765204097846,-7.03563368001005,14.7435544048152,0.00215079749177325,0.000123179656980519,0.00561394599547594,0.000464641611174431,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Enterobacter_roggenkampii",-2.08453474428835,2.96851962371814,0.0124772231313982,0.0993785424730736,-167.067200957779,29.8708307633155,7.69985842470365e-09,7.48038785588363e-06,1.17113896039937e-07,4.24692987946941e-05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Escherichia_coli",0.129015274330786,-0.382422804532636,0.262237991610237,0.36206818770565,0.491977815794671,-1.05621763391026,0.623672849093518,0.29308261167381,0.758504392974545,0.380152972642358,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Escherichia_marmotae",0.128540537841258,-0.00185567855587179,0.0230810329964501,0.0893187775949116,5.56909813616349,-0.0207759063193618,0.000529003394559579,0.983933255039575,0.00162526728702594,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Klebsiella_aerogenes",-1.89204139738655,4.65858686817927,0.0404272679982952,0.0950134015182841,-46.8011194193567,49.0308397945608,2.14777452726099e-05,1.8681544606015e-05,0.000102560396030447,9.28050925589131e-05,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Klebsiella_michiganensis",-1.03439540478285,1.88662290499166,0.0601765107319362,0.115756751546395,-17.1893549858797,16.2981673188669,2.48211964625218e-06,3.39625223723512e-06,1.62658053413972e-05,2.22562912567748e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Klebsiella_oxytoca",1.92645291350828,-2.03165157189264,0.0122520620650399,0.0856024414172459,157.234994671242,-23.7335704245852,4.04459676923832e-05,0.00177059491627579,0.000178600115401491,0.00447920520914121,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Klebsiella_pneumoniae",0.71503575044492,-1.41653472966319,0.151295166583563,0.207995904907284,4.72609777689092,-6.81039720611146,2.82194759522392e-05,3.44744901131155e-08,0.000129243101758954,5.98205236892371e-07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Klebsiella_quasipneumoniae",-0.737580918979806,1.53777553682111,0.0135846386509095,0.0903576017601044,-54.2952181455651,17.0187732616437,1.37611871701542e-05,0.000441890030460738,7.01821596867365e-05,0.00137824941146235,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"Klebsiella_variicola",-0.0171902137022258,-0.106321183041304,0.0630356273263493,0.127736479980726,-0.272706315957297,-0.832347838748543,0.790627488490865,0.424644018655361,0.933895556875116,0.524735637897096,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Hafnia_paralvei",-0.307641639484684,0.286226810124218,0.0877785224707858,0.117480533380015,-3.50474843760412,2.43637649480495,0.0726511122240521,0.135140669529241,0.12030399228499,0.192477809086735,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Morganella_morganii",-0.568448153521277,0.04938353609848,NA,0.0811064138570311,NA,0.608873376962886,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Proteus_mirabilis",-1.78203708963763,3.12209365636293,0.034616024309967,0.0855032160435928,-51.4801201224177,36.5143418087475,0.000377116186511175,0.000749177606935384,0.00120053525008209,0.00216156162001029,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Haemophilus_parainfluenzae",0.0158751201027386,-0.0809887038157415,0.0602967858116325,0.111587557748555,0.26328302394646,-0.725786149009881,0.795322645821351,0.477301434713846,0.936747131598379,0.582790255270028,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Pseudomonas_aeruginosa",-0.328339161965932,0.507092919917854,0.0316291835817122,0.0919784395666669,-10.3808927321088,5.5131715900693,0.000142853899105954,0.00268672128806818,0.000517635304995694,0.00640239966518374,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Cloacibacillus_evryensis",1.22838826719369,-2.03191746641457,0.0797454704114448,0.157194082659328,15.4038625749632,-12.9261701969924,2.87347254276093e-14,1.43577541220772e-12,5.67740047716934e-12,3.53775061567982e-10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Cloacibacillus_porcorum",-1.04053546302501,1.83324518635281,0.0601117382740659,0.102204243616441,-17.3100211855615,17.9370750321556,3.23297895368707e-08,2.36635891371017e-08,3.90493144210046e-07,4.62754632014434e-07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Pyramidobacter_piscolens",-0.68657504950188,0.692859418197022,0.0456665431158784,0.0954476349167164,-15.0345308108762,7.2590527654413,0.00439490863701328,0.0184538648491723,0.0105341000793781,0.0347632438748934,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB4745_SGB6570",1.16356042682467,-2.14190543738349,0.0912176442839844,0.153434467796106,12.7558701604067,-13.9597410422135,4.21569202571929e-06,2.29052106176947e-06,2.5212294056729e-05,1.64065229540697e-05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"GGB4745_SGB6571",-0.229957284145666,0.933914442312265,0.118910805563814,0.158233926596817,-1.933863647255,5.90211253931589,0.0710197742826212,2.23007213209677e-05,0.118238326913769,0.000107322221357157,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"GGB6123_SGB8767",0.723490861101691,-0.30648789055464,NA,0.0811064138570311,NA,-3.77883666629492,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"GGB6126_SGB8772",0.378724734805528,-0.368152850871912,NA,0.0811064138570311,NA,-4.53913363153827,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Puniceicoccaceae_bacterium_Marseille_Q1082",1.21625939231142,-2.1435306075925,0.0157093866335348,0.0863385921947929,77.4224621676238,-24.8270275563026,0.000166785150659864,0.00161843489965317,0.000588765918661755,0.00415398290910981,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Puniceicoccaceae_unclassified_SGB8769",1.8593167094222,-2.77961959290241,NA,0.0811064138570311,NA,-34.2712673476371,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Akkermansia_muciniphila",0.399642405092305,-0.851535630085546,0.262637934215147,0.386280398766525,1.52164768690621,-2.20444949524925,0.131350711250295,0.0298570047069401,0.199536468878377,0.0520898940594153,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Akkermansia_sp_BIOML_A66",1.12740986320543,-2.01574736042974,0.166304486318213,0.203127117157121,6.77919091760522,-9.92357588017429,6.49127788953358e-07,8.83356628608375e-10,5.33150290660358e-06,3.14915264783299e-08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Akkermansia_sp_KLE1798",1.75177269248841,-2.50312462834059,0.0993756621546764,0.172487770064129,17.6277838507562,-14.5118962776895,1.18503218290718e-13,4.4222293676217e-12,1.82494956167706e-11,7.7831236870142e-10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Blastocystis_sp_subtype_4",-1.57386489117749,3.38245693510001,NA,0.0811064138570311,NA,41.7039389888743,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"GGB269",0.477615266933521,-0.484396999307137,NA,0.0811064138570311,NA,-5.97236366732968,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"GGB260",0.478734100403614,-0.66085362938292,NA,0.0811064138570311,NA,-8.14798235991333,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Methanomassiliicoccaceae_unclassified",-2.77598996957905,5.69839865820095,NA,0.0811064138570311,NA,70.2582987856633,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Methanomassiliicoccus",0.392994319025067,-0.44184817011656,0.0122520620650399,0.0838317301274745,32.0757695267019,-5.27065550770198,0.0198409468223334,0.119366889707514,0.0400720246215104,0.178429924531607,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Methanobrevibacter",0.786577781166953,-1.37775478823396,0.221634873997518,0.325900016046286,3.54898020776171,-4.22753826449118,0.000730652794698717,7.65571716566455e-05,0.00231427030567567,0.000337696971908761,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Methanosphaera",-0.742390584479529,2.38065826942318,0.0515503234539674,0.0939895993688773,-14.4012788812558,25.3289543248281,0.000725738225647005,0.000134954489797642,0.0023088751515053,0.000524498800889214,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Actinobaculum",-0.152623749339231,-0.0574348205310552,0.0632966478487522,0.107066111393426,-2.41124537438265,-0.536442575372936,0.0424256750898637,0.606243846307283,0.0790260631855233,0.718104325362334,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Actinomyces",-0.0648562760455839,0.0241153451852709,0.145336425882778,0.210209980634502,-0.446249284387206,0.114720267384453,0.656720277468785,0.908977559430382,0.807148511965908,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Pauljensenia",-0.0803218750286089,0.780649080711583,0.0407649862778239,0.0878983010197169,-1.97036433377395,8.88127610721932,0.143395937797484,0.00301002454113616,0.222080957137017,0.00751460987873922,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Schaalia",-0.206962873949347,0.281050143464148,0.149813254760577,0.206619574698806,-1.38147238226753,1.36022999695862,0.171347543191566,0.177942894038155,0.256664340739033,0.251357447570596,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Trueperella",-0.210331114182334,0.194222212182687,0.0122520620650399,0.083723135635192,-17.166997119815,2.31981531400082,0.000430633567840737,0.10310158063687,0.00147440731084519,0.156723121517779,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"Alloscardovia",1.10206571867951,-2.19076888669985,0.0431068503198698,0.121951802220271,25.5659068222742,-17.9642190341956,7.80622695170426e-12,4.8656820133833e-10,5.10243379843215e-10,3.16908846437244e-08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Bifidobacterium",0.00242383973349971,-0.067920579802358,0.24848822613368,0.364417217043805,0.00975434438570037,-0.186381369007035,0.992232958610519,0.852450277156218,1,0.956180576092544,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
