"effect","term","estimate","std.error","df","statistic","p.value","microbe","model_type","padj","pres"
"fixed","ResponseResponder",1.52077927243248e-05,1.41007583046618e-05,40,1.07850885716529,0.287267742745514,"s__GGB9529_SGB53518","ZIGMM",1,1
"fixed","ResponseResponder:Days",-4.2176126080744e-07,6.82784890902641e-07,42,-0.617707372302677,0.54010329526134,"s__GGB9529_SGB53518","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",2.55736964325159e-09,5.69733130382121e-09,42,0.44887149910632,0.655831922619036,"s__GGB9529_SGB53518","ZIGMM",1,1
"fixed","ResponseResponder",0.00383287954628931,0.00892340231129243,40,0.429531182454797,0.669841672848711,"s__Fumia_xinanensis","ZIGMM",1,3
"fixed","ResponseResponder:Days",-0.000671222703943291,0.000432088153852696,42,-1.55343926455368,0.127822022534859,"s__Fumia_xinanensis","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",4.0442425650518e-06,3.60545235462311e-06,42,1.12170184688921,0.268361489925533,"s__Fumia_xinanensis","ZIGMM",1,3
"fixed","ResponseResponder",0.00376352297379133,0.003379383592594,40,1.11367143464837,0.272067735872418,"s__GGB9695_SGB15209","ZIGMM",1,1
"fixed","ResponseResponder:Days",-0.000111240679989976,0.000163468964666841,42,-0.680500303018929,0.499922140613402,"s__GGB9695_SGB15209","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",6.98947172932034e-07,1.36456883147766e-06,42,0.51221100527055,0.611186466512312,"s__GGB9695_SGB15209","ZIGMM",1,1
"fixed","ResponseResponder",-0.000893660511566532,0.00381776832841116,40,-0.234079293108507,0.816117399572824,"s__GGB3353_SGB4437","ZIGMM",1,3
"fixed","ResponseResponder:Days",6.13484233375433e-05,0.00018386888306579,42,0.333653102768847,0.740301482311288,"s__GGB3353_SGB4437","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",2.23224386075086e-07,1.53691356353868e-06,42,0.145241991072758,0.885214609071037,"s__GGB3353_SGB4437","ZIGMM",1,3
"fixed","ResponseResponder",0.000203467702330929,0.000462743080481655,40,0.439699070419693,0.662521661495362,"s__GGB9086_SGB14014","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.11537494571768e-05,2.24068819932509e-05,42,0.497782309048459,0.621233901440721,"s__GGB9086_SGB14014","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.31246508975598e-07,1.86968723554438e-07,42,-0.701970396334143,0.486569720169273,"s__GGB9086_SGB14014","ZIGMM",1,1
"fixed","ResponseResponder",0.000608229867324224,0.000751550618501847,40,0.809299935826916,0.423130727334441,"s__GGB9499_SGB72735","ZIGMM",1,3
"fixed","ResponseResponder:Days",1.10698263451738e-05,3.63914810105936e-05,42,0.304187299823038,0.762487257489874,"s__GGB9499_SGB72735","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-1.56801630069205e-07,3.0365977571185e-07,42,-0.516372738870747,0.608302358295013,"s__GGB9499_SGB72735","ZIGMM",1,3
"fixed","ResponseResponder",-0.000335244868089553,0.00513433191445404,40,-0.0652947401288529,0.948264578325604,"s__GGB9454_SGB14846","ZIGMM",1,2
"fixed","ResponseResponder:Days",5.52007635209061e-05,0.000244107714112723,42,0.226132810761629,0.822195030066132,"s__GGB9454_SGB14846","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",4.86818410664289e-07,2.04474851726116e-06,42,0.238082290587186,0.812975000884362,"s__GGB9454_SGB14846","ZIGMM",1,2
"fixed","ResponseResponder",-1.61615429418749e-06,1.12774792284578e-05,40,-0.14330811535518,0.886766361616602,"s__Neobittarella_massiliensis","ZIGMM",1,1
"fixed","ResponseResponder:Days",5.66407783367385e-07,5.46076886294824e-07,42,1.03723083247582,0.305563309656849,"s__Neobittarella_massiliensis","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-4.57019123760685e-09,4.55660765426767e-09,42,-1.00298107372191,0.32161375276421,"s__Neobittarella_massiliensis","ZIGMM",1,1
"fixed","ResponseResponder",3.57718799962236e-05,0.000115019340152024,40,0.311007522290974,0.757409934089044,"s__GGB74700_SGB54319","ZIGMM",1,1
"fixed","ResponseResponder:Days",3.8605260945325e-06,5.56955060771081e-06,42,0.693148579920929,0.492031788469409,"s__GGB74700_SGB54319","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-4.12010284554538e-08,4.64747312624008e-08,42,-0.886525372741348,0.380382709838161,"s__GGB74700_SGB54319","ZIGMM",1,1
"fixed","ResponseResponder",0.000617066575736269,0.000975116967755404,40,0.632812879009457,0.530457123962453,"s__GGB9474_SGB14868","ZIGMM",1,4
"fixed","ResponseResponder:Days",4.14618066689133e-06,4.72169797625936e-05,42,0.0878112214660547,0.930444071254316,"s__GGB9474_SGB14868","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",-2.53737031984387e-09,3.9399049250943e-07,42,-0.00644018159850176,0.994892007400121,"s__GGB9474_SGB14868","ZIGMM",1,4
"fixed","ResponseResponder",-9.2871323047621e-05,0.000719358291601283,40,-0.129103013243777,0.897923130476091,"s__GGB3583_SGB4799","ZIGMM",1,2
"fixed","ResponseResponder:Days",3.78120527288095e-05,3.48059173816756e-05,42,1.08636851355386,0.283511825115509,"s__GGB3583_SGB4799","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",-3.19888404154527e-07,2.90517328118599e-07,42,-1.10109922263892,0.277124062430412,"s__GGB3583_SGB4799","ZIGMM",1,2
"fixed","ResponseResponder",-0.00396674209307014,0.0033494295027829,40,-1.18430380152033,0.243282521978796,"c__CFGB2897","ZIGMM",1,3
"fixed","ResponseResponder:Days",4.95141174617244e-05,0.000159781379632302,42,0.309886656227836,0.758179554619162,"c__CFGB2897","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-4.56054389690055e-08,1.33788273008081e-06,42,-0.0340877701338226,0.972968651584013,"c__CFGB2897","ZIGMM",1,3
"fixed","ResponseResponder",-0.00409208013751086,0.00291044138402462,40,-1.40599984592449,0.167445103718344,"c__CFGB79253","ZIGMM",1,1
"fixed","ResponseResponder:Days",4.64926372000831e-05,0.0001409289792195,42,0.329901184678773,0.74311447448065,"c__CFGB79253","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-9.32264388726581e-08,1.17594718815982e-06,42,-0.0792777429218939,0.937188239652518,"c__CFGB79253","ZIGMM",1,1
"fixed","ResponseResponder",-0.000930642627714889,0.00066191205085381,40,-1.4059913647356,0.167447605309429,"c__CFGB3176","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.05735930286898e-05,3.20510141295548e-05,42,0.329898860171781,0.743116218381029,"c__CFGB3176","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.12019779071676e-08,2.67441816430278e-07,42,-0.0792769739233913,0.937188847624513,"c__CFGB3176","ZIGMM",1,1
"fixed","ResponseResponder",-0.000920045243649846,0.000654374748654976,40,-1.4059913612818,0.167447606328159,"c__CFGB28372","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.04531897428049e-05,3.16860439221841e-05,42,0.329898859209951,0.743116219102617,"c__CFGB28372","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.09605473861507e-08,2.64396412169044e-07,42,-0.0792769735950481,0.937188847884102,"c__CFGB28372","ZIGMM",1,1
"fixed","ResponseResponder",-0.00083815637297658,0.000596131960996891,40,-1.40599133717803,0.167447613437791,"c__CFGB79211","ZIGMM",1,1
"fixed","ResponseResponder:Days",9.52280079232327e-06,2.88658196904616e-05,42,0.329898852498894,0.743116224137413,"c__CFGB79211","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.90949480966359e-08,2.40863743686236e-07,42,-0.0792769713050303,0.937188849694596,"c__CFGB79211","ZIGMM",1,1
"fixed","ResponseResponder",-0.000764938096793205,0.00054405605946045,40,-1.40599131926186,0.167447618722334,"c__CFGB1311","ZIGMM",1,1
"fixed","ResponseResponder:Days",8.6909237144985e-06,2.63442075656841e-05,42,0.329898847510573,0.743116227879772,"c__CFGB1311","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.74268831014363e-08,2.1982277058195e-07,42,-0.0792769696028354,0.937188851040355,"c__CFGB1311","ZIGMM",1,1
"fixed","ResponseResponder",0.00326270722428543,0.00246700702457512,40,1.32253665748979,0.193501723295249,"c__CFGB2952","ZIGMM",1,4
"fixed","ResponseResponder:Days",-8.59067179814615e-05,0.000118607290030082,42,-0.724295428718362,0.472899965762543,"c__CFGB2952","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",5.20967030670163e-07,9.91815391354816e-07,42,0.525266128365405,0.602160339262589,"c__CFGB2952","ZIGMM",1,4
"fixed","ResponseResponder",0.346825764212101,0.399786871026855,40,0.867526648189513,0.390828357108246,"o__Selenomonadales","ZIGMM",1,3
"fixed","ResponseResponder:Days",6.42064810353691e-05,0.000124822928925592,42,0.5143805035503,0.609682206557426,"o__Selenomonadales","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-3.63226988559081e-07,9.98559182960487e-07,42,-0.363751087323838,0.717868611567152,"o__Selenomonadales","ZIGMM",1,3
"fixed","ResponseResponder",-0.00396674209307014,0.0033494295027829,40,-1.18430380152033,0.243282521978796,"o__OFGB2897","ZIGMM",1,3
"fixed","ResponseResponder:Days",4.95141174617244e-05,0.000159781379632302,42,0.309886656227836,0.758179554619162,"o__OFGB2897","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-4.56054389690055e-08,1.33788273008081e-06,42,-0.0340877701338226,0.972968651584013,"o__OFGB2897","ZIGMM",1,3
"fixed","ResponseResponder",-0.00409208013751086,0.00291044138402462,40,-1.40599984592449,0.167445103718344,"o__OFGB79253","ZIGMM",1,1
"fixed","ResponseResponder:Days",4.64926372000831e-05,0.0001409289792195,42,0.329901184678773,0.74311447448065,"o__OFGB79253","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-9.32264388726581e-08,1.17594718815982e-06,42,-0.0792777429218939,0.937188239652518,"o__OFGB79253","ZIGMM",1,1
"fixed","ResponseResponder",-0.000930642627714889,0.00066191205085381,40,-1.4059913647356,0.167447605309429,"o__OFGB3176","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.05735930286898e-05,3.20510141295548e-05,42,0.329898860171781,0.743116218381029,"o__OFGB3176","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.12019779071676e-08,2.67441816430278e-07,42,-0.0792769739233913,0.937188847624513,"o__OFGB3176","ZIGMM",1,1
"fixed","ResponseResponder",-0.000920045243649846,0.000654374748654976,40,-1.4059913612818,0.167447606328159,"o__OFGB28372","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.04531897428049e-05,3.16860439221841e-05,42,0.329898859209951,0.743116219102617,"o__OFGB28372","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.09605473861507e-08,2.64396412169044e-07,42,-0.0792769735950481,0.937188847884102,"o__OFGB28372","ZIGMM",1,1
"fixed","ResponseResponder",-0.00083815637297658,0.000596131960996891,40,-1.40599133717803,0.167447613437791,"o__OFGB79211","ZIGMM",1,1
"fixed","ResponseResponder:Days",9.52280079232327e-06,2.88658196904616e-05,42,0.329898852498894,0.743116224137413,"o__OFGB79211","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.90949480966359e-08,2.40863743686236e-07,42,-0.0792769713050303,0.937188849694596,"o__OFGB79211","ZIGMM",1,1
"fixed","ResponseResponder",-0.000764938096793205,0.00054405605946045,40,-1.40599131926186,0.167447618722334,"o__OFGB1311","ZIGMM",1,1
"fixed","ResponseResponder:Days",8.6909237144985e-06,2.63442075656841e-05,42,0.329898847510573,0.743116227879772,"o__OFGB1311","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.74268831014363e-08,2.1982277058195e-07,42,-0.0792769696028354,0.937188851040355,"o__OFGB1311","ZIGMM",1,1
"fixed","ResponseResponder",0.00326270722428543,0.00246700702457512,40,1.32253665748979,0.193501723295249,"o__OFGB2952","ZIGMM",1,4
"fixed","ResponseResponder:Days",-8.59067179814615e-05,0.000118607290030082,42,-0.724295428718362,0.472899965762543,"o__OFGB2952","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",5.20967030670163e-07,9.91815391354816e-07,42,0.525266128365405,0.602160339262589,"o__OFGB2952","ZIGMM",1,4
"fixed","ResponseResponder",0.346825764212101,0.399786871026855,40,0.867526648189513,0.390828357108246,"f__Selenomonadaceae","ZIGMM",1,3
"fixed","ResponseResponder:Days",6.42064810353691e-05,0.000124822928925592,42,0.5143805035503,0.609682206557426,"f__Selenomonadaceae","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-3.63226988559081e-07,9.98559182960487e-07,42,-0.363751087323838,0.717868611567152,"f__Selenomonadaceae","ZIGMM",1,3
"fixed","ResponseResponder",-0.00396674209307014,0.0033494295027829,40,-1.18430380152033,0.243282521978796,"f__FGB2897","ZIGMM",1,3
"fixed","ResponseResponder:Days",4.95141174617244e-05,0.000159781379632302,42,0.309886656227836,0.758179554619162,"f__FGB2897","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-4.56054389690055e-08,1.33788273008081e-06,42,-0.0340877701338226,0.972968651584013,"f__FGB2897","ZIGMM",1,3
"fixed","ResponseResponder",-0.00409208013751086,0.00291044138402462,40,-1.40599984592449,0.167445103718344,"f__FGB79253","ZIGMM",1,1
"fixed","ResponseResponder:Days",4.64926372000831e-05,0.0001409289792195,42,0.329901184678773,0.74311447448065,"f__FGB79253","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-9.32264388726581e-08,1.17594718815982e-06,42,-0.0792777429218939,0.937188239652518,"f__FGB79253","ZIGMM",1,1
"fixed","ResponseResponder",-0.000930642627714889,0.00066191205085381,40,-1.4059913647356,0.167447605309429,"f__FGB3176","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.05735930286898e-05,3.20510141295548e-05,42,0.329898860171781,0.743116218381029,"f__FGB3176","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.12019779071676e-08,2.67441816430278e-07,42,-0.0792769739233913,0.937188847624513,"f__FGB3176","ZIGMM",1,1
"fixed","ResponseResponder",-0.000920045243649846,0.000654374748654976,40,-1.4059913612818,0.167447606328159,"f__FGB28372","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.04531897428049e-05,3.16860439221841e-05,42,0.329898859209951,0.743116219102617,"f__FGB28372","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.09605473861507e-08,2.64396412169044e-07,42,-0.0792769735950481,0.937188847884102,"f__FGB28372","ZIGMM",1,1
"fixed","ResponseResponder",-0.00083815637297658,0.000596131960996891,40,-1.40599133717803,0.167447613437791,"f__FGB79211","ZIGMM",1,1
"fixed","ResponseResponder:Days",9.52280079232327e-06,2.88658196904616e-05,42,0.329898852498894,0.743116224137413,"f__FGB79211","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.90949480966359e-08,2.40863743686236e-07,42,-0.0792769713050303,0.937188849694596,"f__FGB79211","ZIGMM",1,1
"fixed","ResponseResponder",-0.000764938096793205,0.00054405605946045,40,-1.40599131926186,0.167447618722334,"f__FGB1311","ZIGMM",1,1
"fixed","ResponseResponder:Days",8.6909237144985e-06,2.63442075656841e-05,42,0.329898847510573,0.743116227879772,"f__FGB1311","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.74268831014363e-08,2.1982277058195e-07,42,-0.0792769696028354,0.937188851040355,"f__FGB1311","ZIGMM",1,1
"fixed","ResponseResponder",0.00326270722428543,0.00246700702457512,40,1.32253665748979,0.193501723295249,"f__FGB2952","ZIGMM",1,4
"fixed","ResponseResponder:Days",-8.59067179814615e-05,0.000118607290030082,42,-0.724295428718362,0.472899965762543,"f__FGB2952","ZIGMM",1,4
"fixed","ResponseResponder:I(Days^2)",5.20967030670163e-07,9.91815391354816e-07,42,0.525266128365405,0.602160339262589,"f__FGB2952","ZIGMM",1,4
"fixed","ResponseResponder",-0.00946381325628891,0.00673056233983887,40,-1.40609547589681,0.167416898947964,"g__Mitsuokella","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000107525448041666,0.00032590598110736,42,0.329927814384742,0.743094496339899,"g__Mitsuokella","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.15615811997711e-07,2.71944051278075e-06,42,-0.0792868279281585,0.937181057028412,"g__Mitsuokella","ZIGMM",1,1
"fixed","ResponseResponder",-0.0087380166643434,0.00621448084794145,40,-1.40607347228979,0.167423388286958,"g__GGB4558","ZIGMM",1,1
"fixed","ResponseResponder:Days",9.92788637778017e-05,0.000300916458926779,42,0.329921680362319,0.743099098190944,"g__GGB4558","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.99077783957973e-07,2.51092210018547e-06,42,-0.0792847312719374,0.93718271464854,"g__GGB4558","ZIGMM",1,1
"fixed","ResponseResponder",-0.00396674209307014,0.0033494295027829,40,-1.18430380152033,0.243282521978796,"g__GGB9209","ZIGMM",1,3
"fixed","ResponseResponder:Days",4.95141174617244e-05,0.000159781379632302,42,0.309886656227836,0.758179554619162,"g__GGB9209","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-4.56054389690055e-08,1.33788273008081e-06,42,-0.0340877701338226,0.972968651584013,"g__GGB9209","ZIGMM",1,3
"fixed","ResponseResponder",-0.00409208013751086,0.00291044138402462,40,-1.40599984592449,0.167445103718344,"g__GGB9058","ZIGMM",1,1
"fixed","ResponseResponder:Days",4.64926372000831e-05,0.0001409289792195,42,0.329901184678773,0.74311447448065,"g__GGB9058","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-9.32264388726581e-08,1.17594718815982e-06,42,-0.0792777429218939,0.937188239652518,"g__GGB9058","ZIGMM",1,1
"fixed","ResponseResponder",0.000497353354960176,0.0048428418793765,40,0.102698656563243,0.918715284930795,"g__GGB34797","ZIGMM",1,5
"fixed","ResponseResponder:Days",-1.22698215755217e-05,5.56327505437671e-05,42,-0.220550331515047,0.826511203170277,"g__GGB34797","ZIGMM",1,5
"fixed","ResponseResponder:I(Days^2)",1.33135230399907e-07,4.46013854012134e-07,42,0.298500212946938,0.766793298108931,"g__GGB34797","ZIGMM",1,5
"fixed","ResponseResponder",-0.00216764928080186,0.00154172176017729,40,-1.40599253172154,0.167447261096334,"g__GGB24836","ZIGMM",1,1
"fixed","ResponseResponder:Days",2.46279736880529e-05,7.46530381735157e-05,42,0.329899147986586,0.743116002455449,"g__GGB24836","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-4.93835707823625e-08,6.22923937312167e-07,42,-0.0792770478454335,0.937188789181574,"g__GGB24836","ZIGMM",1,1
"fixed","ResponseResponder",-0.00138346975722633,0.00141760481169964,40,-0.975920613282635,0.334969272423322,"g__GGB74220","ZIGMM",1,2
"fixed","ResponseResponder:Days",6.50196560614045e-06,6.86430646495535e-05,42,0.0947213770150738,0.924986611411892,"g__GGB74220","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",5.15683710880015e-08,5.72775194105049e-07,42,0.0900324797909172,0.928689397106029,"g__GGB74220","ZIGMM",1,2
"fixed","ResponseResponder",-0.00159080410941557,0.00199156053540438,40,-0.798772661506149,0.429139725325832,"g__GGB2652","ZIGMM",1,2
"fixed","ResponseResponder:Days",9.55921877369995e-05,9.64350738436773e-05,42,0.991259548283811,0.327235564777503,"g__GGB2652","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",-6.22678304475038e-07,8.04678792439704e-07,42,-0.773822188835301,0.443370003732465,"g__GGB2652","ZIGMM",1,2
"fixed","ResponseResponder",-0.000930642627714889,0.00066191205085381,40,-1.4059913647356,0.167447605309429,"g__GGB10708","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.05735930286898e-05,3.20510141295548e-05,42,0.329898860171781,0.743116218381029,"g__GGB10708","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.12019779071676e-08,2.67441816430278e-07,42,-0.0792769739233913,0.937188847624513,"g__GGB10708","ZIGMM",1,1
"fixed","ResponseResponder",-0.000920045243649846,0.000654374748654976,40,-1.4059913612818,0.167447606328159,"g__GGB9083","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.04531897428049e-05,3.16860439221841e-05,42,0.329898859209951,0.743116219102617,"g__GGB9083","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.09605473861507e-08,2.64396412169044e-07,42,-0.0792769735950481,0.937188847884102,"g__GGB9083","ZIGMM",1,1
"fixed","ResponseResponder",-0.00083815637297658,0.000596131960996891,40,-1.40599133717803,0.167447613437791,"g__GGB9267","ZIGMM",1,1
"fixed","ResponseResponder:Days",9.52280079232327e-06,2.88658196904616e-05,42,0.329898852498894,0.743116224137413,"g__GGB9267","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.90949480966359e-08,2.40863743686236e-07,42,-0.0792769713050303,0.937188849694596,"g__GGB9267","ZIGMM",1,1
"fixed","ResponseResponder",-0.000637287827248327,0.000453265841241447,40,-1.40599129531328,0.16744762578619,"g__GGB3142","ZIGMM",1,1
"fixed","ResponseResponder:Days",7.24061188462279e-06,2.19479761316306e-05,42,0.329898840840632,0.743116232883722,"g__GGB3142","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.451874392042e-08,1.83139497009433e-07,42,-0.0792769673254708,0.937188852840845,"g__GGB3142","ZIGMM",1,1
"fixed","ResponseResponder",-0.000128224368342354,9.11635578676909e-05,40,-1.40653097950006,0.167288499874606,"g__GGB3140","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.45693005252687e-06,4.41428258719218e-06,42,0.33004911302101,0.743003497932378,"g__GGB3140","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.9219582674766e-09,3.68337645813873e-08,42,-0.0793282549498921,0.937148304809398,"g__GGB3140","ZIGMM",1,1
"fixed","ResponseResponder",0.000824335982034143,0.000784736427506179,40,1.05046223565001,0.299810934705852,"g__GGB9293","ZIGMM",1,2
"fixed","ResponseResponder:Days",-2.33484553406888e-05,3.77109264453628e-05,42,-0.619142979012117,0.539166272302376,"g__GGB9293","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",1.43159691313795e-07,3.15376657177502e-07,42,0.453932426689466,0.652214541393819,"g__GGB9293","ZIGMM",1,2
"fixed","ResponseResponder",-0.018942077256662,0.0134715852268932,40,-1.40607634050729,0.167422542376547,"s__Megasphaera_elsdenii","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000215214572313818,0.000652318626708339,42,0.32992246963698,0.743098506062738,"s__Megasphaera_elsdenii","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-4.31556913164078e-07,5.44310946909466e-06,42,-0.0792849961248084,0.937182505255374,"s__Megasphaera_elsdenii","ZIGMM",1,1
"fixed","ResponseResponder",-0.00946381325628891,0.00673056233983887,40,-1.40609547589681,0.167416898947964,"s__Mitsuokella_jalaludinii","ZIGMM",1,1
"fixed","ResponseResponder:Days",0.000107525448041666,0.00032590598110736,42,0.329927814384742,0.743094496339899,"s__Mitsuokella_jalaludinii","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.15615811997711e-07,2.71944051278075e-06,42,-0.0792868279281585,0.937181057028412,"s__Mitsuokella_jalaludinii","ZIGMM",1,1
"fixed","ResponseResponder",-0.0087380166643434,0.00621448084794145,40,-1.40607347228979,0.167423388286958,"s__GGB4558_SGB6291","ZIGMM",1,1
"fixed","ResponseResponder:Days",9.92788637778017e-05,0.000300916458926779,42,0.329921680362319,0.743099098190944,"s__GGB4558_SGB6291","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-1.99077783957973e-07,2.51092210018547e-06,42,-0.0792847312719374,0.93718271464854,"s__GGB4558_SGB6291","ZIGMM",1,1
"fixed","ResponseResponder",-0.00396674209307014,0.0033494295027829,40,-1.18430380152033,0.243282521978796,"s__GGB9209_SGB14148","ZIGMM",1,3
"fixed","ResponseResponder:Days",4.95141174617244e-05,0.000159781379632302,42,0.309886656227836,0.758179554619162,"s__GGB9209_SGB14148","ZIGMM",1,3
"fixed","ResponseResponder:I(Days^2)",-4.56054389690055e-08,1.33788273008081e-06,42,-0.0340877701338226,0.972968651584013,"s__GGB9209_SGB14148","ZIGMM",1,3
"fixed","ResponseResponder",-0.00409208013751086,0.00291044138402462,40,-1.40599984592449,0.167445103718344,"s__GGB9058_SGB13975","ZIGMM",1,1
"fixed","ResponseResponder:Days",4.64926372000831e-05,0.0001409289792195,42,0.329901184678773,0.74311447448065,"s__GGB9058_SGB13975","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-9.32264388726581e-08,1.17594718815982e-06,42,-0.0792777429218939,0.937188239652518,"s__GGB9058_SGB13975","ZIGMM",1,1
"fixed","ResponseResponder",-0.00317778555867798,0.00226016799718863,40,-1.40599529000975,0.167446447516381,"s__GGB34797_SGB14322","ZIGMM",1,1
"fixed","ResponseResponder:Days",3.61047546107741e-05,0.000109441539265065,42,0.329899916002911,0.743115426271258,"s__GGB34797_SGB14322","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-7.23966753493196e-08,9.13208021493497e-07,42,-0.0792773099287052,0.93718858197793,"s__GGB34797_SGB14322","ZIGMM",1,1
"fixed","ResponseResponder",-0.00216764928080186,0.00154172176017729,40,-1.40599253172154,0.167447261096334,"s__GGB24836_SGB36733","ZIGMM",1,1
"fixed","ResponseResponder:Days",2.46279736880529e-05,7.46530381735157e-05,42,0.329899147986586,0.743116002455449,"s__GGB24836_SGB36733","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-4.93835707823625e-08,6.22923937312167e-07,42,-0.0792770478454335,0.937188789181574,"s__GGB24836_SGB36733","ZIGMM",1,1
"fixed","ResponseResponder",-0.00138346975722633,0.00141760481169964,40,-0.975920613282635,0.334969272423322,"s__GGB74220_SGB4052","ZIGMM",1,2
"fixed","ResponseResponder:Days",6.50196560614045e-06,6.86430646495535e-05,42,0.0947213770150738,0.924986611411892,"s__GGB74220_SGB4052","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",5.15683710880015e-08,5.72775194105049e-07,42,0.0900324797909172,0.928689397106029,"s__GGB74220_SGB4052","ZIGMM",1,2
"fixed","ResponseResponder",-0.00159080410941557,0.00199156053540438,40,-0.798772661506149,0.429139725325832,"s__GGB2652_SGB3573","ZIGMM",1,2
"fixed","ResponseResponder:Days",9.55921877369995e-05,9.64350738436773e-05,42,0.991259548283811,0.327235564777503,"s__GGB2652_SGB3573","ZIGMM",1,2
"fixed","ResponseResponder:I(Days^2)",-6.22678304475038e-07,8.04678792439704e-07,42,-0.773822188835301,0.443370003732465,"s__GGB2652_SGB3573","ZIGMM",1,2
"fixed","ResponseResponder",-0.000930642627714889,0.00066191205085381,40,-1.4059913647356,0.167447605309429,"s__GGB10708_SGB17364","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.05735930286898e-05,3.20510141295548e-05,42,0.329898860171781,0.743116218381029,"s__GGB10708_SGB17364","ZIGMM",1,1
"fixed","ResponseResponder:I(Days^2)",-2.12019779071676e-08,2.67441816430278e-07,42,-0.0792769739233913,0.937188847624513,"s__GGB10708_SGB17364","ZIGMM",1,1
"fixed","ResponseResponder",-0.000920045243649846,0.000654374748654976,40,-1.4059913612818,0.167447606328159,"s__GGB9083_SGB14011","ZIGMM",1,1
"fixed","ResponseResponder:Days",1.04531897428049e-05,3.16860439221841e-05,42,0.329898859209951,0.743116219102617,"s__GGB9083_SGB14011","ZIGMM",1,1
