ADORA2A,AHR,B3GAT1,BCL6,BTLA,C10orf54,CCR4,CCR6,CD127,CD160,CD200R1,CD244,CD27,CD274,CD276,CD28,CD3D,CD3E,CD4,CD45RO,CD45RA,CD45RB,CD80,CD86,CD8A,CD96,CDKN1B,CDKN2A_ARF,CDKN2A_p16,CEACAM1,CTLA4,CXCR3,EGR1,EOMES,FOXO1,FOXP3,GATA3,GRAIL,GZMB,HAVCR2,IFNG,IL-10,IL-17A,IL-2,IL-21,IL-4,IL2RA,IL6,ITCH,KIR_Activating_Subgroup_1,KIR_Activating_Subgroup_2,KIR_Inhibiting_Subgroup_1,KIR_Inhibiting_Subgroup_2,KLRG1,LAG3,NECTIN2,PDCD1,PDCD1LG2,PRDM1,PVR,PVRIG,RORA,RORC,RUNX3,SPI1,SPN,TBX21,TGFB1,TIGIT,TNF,TNFRSF14,TNFRSF18,VTCN1,ZBTB7B,GUSB,HPRT1,PGK1,UBC,YWHAZ,toxicity
-2.083833253,0.811249613,-0.275980813,1.516697434,0.092935281,0.382584094,1.476018044,0.554975985,0.124089217,-0.239853444,0.771640583,1.163861463,0.761105752,1.594669342,2.400598732,0.557999613,0.396145283,1.135464074,0.883546596,-0.894067374,1.576990596,-1.028149587,0.309870521,0.616800133,-0.792150294,0.649570353,-0.125191551,1.254055883,-0.021993162,1.345360503,0.74737124,-0.225073283,1.508440583,-2.068693162,0.350997849,0.532930215,0.070041098,1.556711042,-0.861672199,0.366800133,-0.848053307,1.710606838,4.023871741,-1.110688958,0.314000133,2.566566758,0.176552121,3.557594066,-0.805270075,0.763333431,0.305870521,0.427270521,-0.594180813,-0.305184675,-0.186961543,0.890006838,-1.395674344,-0.307993162,0.521272486,0.805806838,-1.426294447,1.159433822,-0.968193162,0.794811228,2.936636769,-0.472913594,-1.686193162,0.191252958,-0.014172446,-0.17083171,-0.360017964,0.281438457,1.939900133,-0.391640286,0.323312822,0.385001662,1.263556903,0.681390479,1.665870999,NA
-0.984047663,-0.197731569,-0.994471865,0.136315445,0.39976829,-0.024513851,0.279429399,-0.13613171,0.292828735,0.311731793,-0.220737343,1.842266615,1.388817906,1.813388398,8.741284742,-0.244036332,0.772678686,0.858591437,0.561670466,-0.272750135,1.469881934,-0.388979103,-0.554293349,0.675090998,-1.021094769,0.877437569,-0.733172515,1.961568007,1.121692649,0.161332049,0.532427606,-1.045669828,0.015972719,-0.846146249,-0.285295958,-0.032424484,-0.121064804,1.291890636,-0.034627304,0.713062657,-1.437627281,1.086590998,2.075321446,0.345882992,0.350972719,0.630652886,-0.387518407,1.943406373,-0.960350714,-1.112193349,-1.692171865,0.063690998,0.045732049,-0.899684001,-1.246069852,0.381190998,-1.824137343,0.474790998,0.196464735,-0.441193349,-1.660852333,0.148553839,0.207649358,0.045754588,1.933415999,-0.147653525,-1.030161528,-0.307107347,0.02584626,-0.905414981,-0.268245082,-0.127046502,0.867215401,-0.277700161,0.375379721,0.59118746,1.556089316,0.439570709,1.358730423,TRUE
-3.314649204,0.569862489,0.144933861,3.323577074,-0.403435138,-0.89816913,0.781814936,0.157899988,-1.571915011,-0.511335138,-0.420835719,0.729283728,-0.703527926,1.108876616,3.927074996,-0.383288189,0.579701668,-0.258071762,-1.480725827,-2.745765455,-0.041954954,-3.571112167,0.785350552,0.838003983,-0.989925004,-0.768028254,-0.762814868,2.061597737,1.466220044,-1.178566139,0.305416928,0.178236073,0.784127362,-1.563093107,-0.619820054,-1.038272638,0.468070572,1.927064862,0.219374173,0.350006893,-1.548096017,2.258295501,3.108779751,-1.090566139,0.462864862,1.517925333,-2.552735719,1.14043757,-0.679946087,1.544925333,0.618164862,0.350064862,-0.088735138,-2.304593107,-1.021572638,2.593525333,-2.033335138,-0.639266139,-1.163521689,0.234764862,-2.622917569,1.803294766,-0.801774667,0.807792634,3.038462974,-2.575873219,-1.371075658,0.742693271,-1.483116156,1.984720044,-0.88824588,0.089492956,-0.155666139,-1.968555969,-0.207960813,0.509157571,1.754407524,0.744970141,1.52269814,FALSE
-0.98601776,0.091629844,-0.343628261,0.824936756,0.159609873,0.115829647,-0.560363244,0.338681632,0.260461251,-0.24403766,0.230976694,1.227386663,1.146552487,1.895930451,-0.875128261,-0.030182907,0.725980263,1.09318904,0.788177458,-0.207325871,2.407544763,-0.885500948,-1.228328261,-1.045207702,0.280176094,0.938290269,-0.02679551,0.574538106,0.523642795,-0.522228261,0.362874809,-0.61679187,0.086780294,-0.459073422,0.020821204,0.019613747,0.190224468,2.01409093,0.081011112,-0.44800907,-0.033974221,0.350866545,2.580618103,-2.166166176,0.22225486,1.24645619,-0.746788888,-0.938060731,-0.851518152,0.815628938,1.295599834,0.64119093,-0.205319706,0.836672391,0.09273257,0.46335486,-1.457838069,-0.215733455,-0.08750615,0.992797921,-1.567691416,0.654732792,1.194801772,0.640369877,1.618473108,0.424344759,-0.221949622,0.165946475,0.247982004,0.092973108,-0.381865807,-0.117391611,-1.073766176,0.107478671,0.465265755,0.45100048,1.394595701,0.555216663,1.455059462,NA
-1.531149767,-0.539182035,0.308692852,1.279281946,-0.125306914,0.264782252,-0.227713459,-1.150249767,-0.374123646,0.901084267,-0.763236242,1.755554012,0.913067458,1.960465614,4.205030315,-0.385690323,0.680580012,1.093662695,0.376142967,-0.227819003,1.291128161,-0.500581615,-2.886468688,0.394357543,1.158371465,0.912730143,-0.794297288,0.830440933,-0.790277862,-1.149104957,0.039583388,-1.22280188,2.384279149,0.357288157,-0.39427449,-0.314209106,0.136746521,0.849095043,0.888854342,0.225363758,-0.2346274,0.843057543,1.973869608,-2.262168688,-1.660004957,0.416023258,-1.431611843,1.993781236,-1.156218234,-0.303718852,0.960323258,0.055199886,-0.715742457,1.311740726,0.587703407,-0.890160282,-2.072541852,-0.123507148,-0.171662938,0.830749057,-1.359710145,0.375677088,-0.470715361,0.918574389,2.789247114,0.581653181,0.150675879,0.113359071,-0.222858712,-0.070537939,-0.408851654,-0.860576742,-1.124768688,0.220809251,0.356127509,0.466320377,1.294135601,0.682956883,1.521008522,FALSE
-0.670044657,0.633272206,0.411419153,0.419648569,0.426766432,0.388912491,0.420901388,0.091567406,0.29024117,0.171394188,0.869702402,0.12950553,1.552420249,0.315393912,0.181655364,0.213619427,0.965254526,1.191050315,1.023264027,0.234659553,0.164399886,-0.677560046,0.128481654,0.232719153,-0.168433219,0.905968082,0.818246807,-1.112684314,-1.240818346,-0.140818346,1.070255986,-0.319238854,1.624702402,-0.423765694,0.243799056,0.812972206,0.249029516,0.2674529,-0.559369076,1.041128157,0.027706838,1.266381654,1.986032748,-0.832180847,-0.236680847,1.5984,0.146473879,-1.366962327,-0.317919706,0.271355364,0.268681654,0.257081654,-0.877380847,0.598498616,-0.147692686,-1.049580847,-1.216144307,-0.020780847,0.017629281,0.670219153,-0.137086771,0.234348388,0.265766432,0.575735557,1.045663864,0.533098415,-0.46558969,0.327808012,1.182272206,-0.033157205,-0.302951885,0.110224707,0.305219153,0.400408389,0.183587285,0.707102203,1.448723762,0.591853512,1.389313848,FALSE
-0.946428195,0.694149128,-0.545831631,1.065468054,0.330318084,0.74205462,-0.211031946,-0.423417518,-0.02282432,-0.503005201,0.358294165,1.969180752,1.252836018,2.692509039,2.705350085,0.140558242,0.066312334,0.97966366,0.89019465,0.061702717,1.115713494,-0.012757542,-2.452931631,1.749171406,-0.384929509,0.93251246,-0.106046427,1.597901448,-0.951423157,-1.19137906,0.353015079,0.230626389,0.80966472,-0.483125306,0.312333506,0.955754359,0.977886293,-0.243431631,-1.000089494,0.758874694,0.174454391,0.746236625,2.388203622,-1.785231631,0.113171406,0.478071406,-0.085555969,0.784928335,-0.427129509,-0.920363375,-1.168531631,0.858987584,1.51916472,0.324286627,0.148068054,0.104836625,-0.649212416,0.360436625,0.132148143,1.328886627,-0.757671665,0.580170664,0.552116892,0.832315736,2.915291449,0.83837009,-0.489812376,0.500305775,0.336022351,0.63421886,-0.506218152,0.206756689,0.247168369,0.776398953,0.363528335,0.178976076,1.413081848,0.799725438,1.566630495,FALSE
-1.350111859,0.326702628,1.327482146,1.06562267,0.246287841,0.243179627,0.715962363,-0.337007212,-0.836051084,0.693321496,0.474936338,1.400711545,0.982805038,2.181671186,-0.096634344,-0.088028504,0.443584022,0.665213478,0.599010917,0.043770287,0.802886392,0.45321187,-0.238088426,2.313464554,0.298601306,0.748467581,-0.541440654,1.636679742,0.374772638,-1.087134344,-0.115559361,0.287322175,3.7052787,-0.040700605,-0.011386917,0.449927433,0.573481178,0.008934746,0.693398505,0.263569998,-0.854817854,1.390164554,1.280619293,-0.487665254,0.368064554,1.090414725,-0.130841143,4.125751307,-0.951978504,-2.477065254,-0.683765254,-0.493234344,-1.460865254,0.184087841,0.531622175,1.592811574,-1.248500605,-0.728265254,-0.482912159,2.145434798,-0.776044436,0.58191927,-0.217664861,0.9150142,2.69214932,1.161200901,-0.11214178,0.992743931,0.405245864,1.224943002,-0.337561087,0.697474533,-0.650265254,1.17191145,0.347155327,0.541126063,1.562952132,0.579616786,1.29361232,FALSE
-2.08161013,0.812914388,0.44874855,2.352942483,-0.20301314,0.584871077,1.110532841,0.185742162,0.069608576,-1.300544307,-0.304754432,1.417936336,0.508085871,2.540309266,6.737261893,0.731445342,0.379069736,1.133114991,0.592624737,-1.338814644,1.400580188,-0.694886963,0.919576644,0.79081105,-0.306178337,0.863904823,-0.169863144,2.343945306,1.354978832,-0.06208895,0.278496337,-0.002987198,1.529873297,-1.660623356,0.507878561,0.190042162,0.65385212,1.54914855,-1.222444307,0.087376644,-0.742823356,0.71034855,2.74712622,-0.79665145,1.129776644,1.77410909,-0.367879134,1.409239586,-0.991444307,0.759785758,1.676645568,0.30641105,-1.85265145,-0.350159023,-0.58795291,0.94094855,-1.808295754,-1.12745145,-0.055545894,1.915204246,-0.444609785,1.330336793,-0.43669091,0.634666974,2.766511332,-0.260337668,-1.779470061,0.308380683,-1.38651013,-0.318403663,-0.473432043,-0.231042414,0.38574855,0.342996384,0.37500909,0.294697044,1.152585715,0.916615121,1.580969591,TRUE
-2.223869352,0.182678984,1.42693706,2.317651933,-0.375423051,0.140367966,1.011783141,-0.367886703,-1.199413483,0.810565559,-0.739393301,0.716355755,0.651682486,2.393358108,1.929072753,-0.174908012,0.413608457,0.758064762,0.185544481,-1.335672952,1.614704387,-1.127622338,-1.436585046,0.965023725,1.138863325,0.426277662,-0.575513889,1.938798438,0.892191206,-1.28020437,0.412318859,0.633114764,1.750053707,0.160571905,-0.510136953,-0.693982701,-0.136582837,1.78399563,1.227236379,0.691847724,-2.321041684,2.569161338,1.99567818,-1.40100437,1.656261338,0.822737653,-1.570259439,4.4864862,-0.86435405,0.070071905,1.421691206,1.807771905,1.134547724,0.24598754,1.394883141,1.172903983,-0.128321016,-0.63700437,0.443921051,0.920703983,-0.956576161,0.956013585,-1.401262347,1.358023197,3.232098369,0.111488819,0.179142333,0.844586408,-0.334170974,1.020755835,-0.927651531,-0.259438662,0.75139563,0.228451933,0.314823744,0.646395844,1.456490009,0.613313464,1.289350959,FALSE
-1.043247152,0.116617901,1.323548283,1.652666776,0.294194907,0.308459312,-0.308173881,-0.242786519,0.154707279,1.069202329,0.653759302,1.862811836,1.04954852,2.419667993,0.907860017,-0.069970357,0.677225746,1.051791721,0.800669649,0.055069268,1.117163612,-0.357778912,-0.706565535,-0.652472964,0.5016287,0.90422586,-0.37565148,1.44382652,0.508610797,-0.930765535,0.657529475,0.407015322,1.329238132,0.001173285,-0.244670601,-0.26690157,0.555978797,2.430434465,0.477896302,0.512734465,0.555361071,0.748360017,4.117716919,-0.925934878,-0.311351717,1.880903205,-1.105097543,-0.842905098,-0.3430905,2.703266812,-1.489234878,2.536858688,2.07754486,1.171744019,0.929423521,0.683466812,-0.572123276,-0.788549756,0.461786468,0.820760017,-1.141925616,1.072851603,0.724626119,1.245534461,1.92070653,0.92596812,0.832217511,0.408758674,0.321056177,0.413470343,-0.872565046,0.026476378,0.880650244,0.411559302,0.44891626,0.438971741,1.366886281,0.534139499,1.530546959,FALSE
-1.168115867,0.223504969,0.096766751,1.053201646,-0.058694335,-0.213265083,1.374765051,-0.391463045,-0.344407213,-0.01481493,0.994046417,2.788113153,1.061913263,1.109454729,9.880753407,0.221773112,0.742964317,0.944378646,0.947401677,-0.094067519,0.207907557,-0.781274217,0.527768812,1.702902316,-1.305309918,0.653169952,0.015398402,2.469901572,-2.000433249,0.362944619,0.747287912,-0.264056773,2.896858843,-2.165298844,-0.247841087,-0.010873302,0.425495342,2.444579839,-1.533599205,0.398948211,-0.22939114,1.183979839,2.013849882,1.439485711,0.760368812,2.331375939,-0.338656904,-0.091031732,-0.843764086,0.590031312,2.071795884,-0.337231188,0.731031312,-1.373359367,0.134854213,1.019468812,-1.055451789,-0.143433249,-0.419910484,2.662526136,-0.678237192,0.386712228,-0.36169114,0.098018269,2.305118206,-0.081735673,-1.617734122,0.032543271,-0.538668498,0.356715414,-0.391546494,0.090315489,3.324538864,0.520115014,0.360990093,0.482462603,1.326197593,0.819092799,1.332565394,FALSE
-0.460238753,0.276644988,0.819597848,0.634710286,0.879825518,0.384623387,0.334107154,-0.192541344,0.316062058,0.507063061,1.198168215,1.859380496,1.575187853,1.868610862,7.311903774,0.298984632,0.699575611,1.036173191,0.888073682,-0.038667623,1.805425036,0.174168374,-0.076302152,0.526139718,0.327519935,1.019161247,-0.342724667,1.338204304,-0.727838662,0.390529526,0.154700804,-0.172875159,1.816929603,0.267742228,-0.016932661,0.215725001,0.349777567,2.059839718,0.055282791,0.763122982,-1.063938662,0.881839718,2.081390583,0.357239718,1.351667025,2.849335602,-0.053688643,0.632268697,-0.581230965,-0.219678228,1.166897848,-0.747532975,-0.448202152,0.463958635,0.399625518,1.213729526,-0.621381017,0.819567025,-0.150897265,2.016397848,-0.1048767,0.811303972,0.339092408,0.395668697,2.541982992,0.997036172,0.148100766,0.17331429,0.019678577,0.355177785,-0.147435823,0.112407154,1.419639718,0.957670808,0.555470849,0.503557556,1.480558929,0.336773662,1.445205765,FALSE
-2.497827362,0.503670091,0.980181654,3.42479892,-0.568232848,0.328498463,0.845024167,-0.495986291,-0.512318773,-0.633119646,-0.580860184,-1.767584961,-0.681086291,0.865162998,0.410281654,-0.67784464,0.63271137,0.619744776,-0.745559439,-2.655425832,1.593956262,-2.798900506,-1.09386173,0.737281654,1.280226226,-0.538184112,0.507444656,0.084994586,-0.168960184,-1.33856173,0.428670091,0.947297184,1.89409661,0.265376063,0.652822005,-0.649961436,0.713636684,1.85763827,1.774048035,0.882394907,-0.252627284,1.605086023,1.739807682,-2.069271905,-0.88366173,0.23458956,-1.576991424,1.564653586,-0.04349425,1.885458743,2.609758743,2.905108576,2.729721112,-0.097234581,0.493721302,0.665439816,0.067523345,-2.400071905,0.675912138,0.79058956,-0.888391945,2.160123888,-1.297560184,2.325258391,3.638442935,-1.287823114,0.966829106,1.932344383,-2.288059775,3.312397893,-0.687235232,-0.828797684,-0.886871905,-0.982822345,0.321391478,-0.10423559,1.71514049,0.934836184,1.452826616,FALSE
-2.889036208,0.264278984,-0.764112636,2.954915252,-1.042826419,-0.547978593,0.807529909,0.554994846,-1.578303884,-0.981361751,-0.922208418,-0.657077582,-0.361034382,0.824126376,0.050765443,-0.377078663,0.531556684,0.669569211,-0.061973405,-2.593086362,0.571735349,-2.460491424,-1.088167338,0.206987364,-0.106479786,-0.498561481,-0.251026164,0.542269148,-0.756312636,-0.412950135,0.607885142,0.60509269,0.173494723,-1.782126419,0.026982618,0.104063723,0.751416696,0.538287364,0.432816063,-0.540126419,-1.133612636,1.33202094,3.310012401,-1.003512636,-0.429012636,0.935168712,-1.766231288,1.730461531,-0.307328663,1.502053654,2.741649035,1.052591582,0.145773581,-1.312047501,0.072663723,1.69062094,-2.339615123,-0.860312636,-0.756525297,0.728665443,-2.067222715,1.651236678,-0.09359028,1.357724169,2.701866169,-1.247247928,-0.225579913,1.773829201,-1.095124086,1.226570043,-0.502016687,0.706964969,1.613849865,-1.039276422,0.25228601,0.133081198,1.542155507,0.893528687,1.500892599,NA
-2.823937512,0.908051324,-1.445931631,3.190027501,-1.782814208,-0.515784511,-0.042704117,0.187159305,-1.723366944,-0.001504117,-1.358476709,0.533058965,-0.984810882,2.272836463,4.43335491,-0.45367282,0.008523498,-0.021449448,-1.652560294,-1.551960294,0.189746113,-1.843814753,-0.134703536,1.728423291,0.680138975,-0.668245486,-0.88604509,2.766145154,0.209368369,-1.935031631,-0.35361294,1.78983223,2.013020374,0.210485792,-0.383655226,-0.844604117,1.20751827,0.702096464,0.222624989,-0.068576709,-0.227103536,-1.104531631,1.311638916,0.91073087,-1.155231631,0.349993371,-2.255176709,-1.117004117,0.060011618,1.48653121,1.378793371,1.172199988,0.831799988,-0.346044129,0.627678213,2.07583087,-1.047914208,-0.654131631,-0.970071917,-0.181403536,-1.698331104,1.946726733,-0.463944129,1.960393271,1.692849117,-0.653607072,0.772246005,2.003300416,-1.39606879,1.387508087,-0.430480278,0.541321735,-0.919331631,-0.507676709,0.042159305,0.078395883,1.737860221,0.933329773,1.533910515,NA
-1.569716572,0.809353777,-0.01714657,1.531178169,0.409297613,0.07019422,1.036892651,-0.315820289,-0.063786527,0.679730615,0.470750605,1.564997882,0.918671793,2.692117026,2.384821908,0.378034105,0.392831811,0.833406337,0.569235823,0.199369736,0.630315682,-0.255776656,-0.64215619,-0.431328261,-0.582902292,0.908683294,-0.670904213,2.569611408,1.564836139,-0.070812077,0.560405335,-0.663600166,0.681471739,-0.10659314,-0.301165759,0.458592651,0.472640197,1.52465343,1.342379535,-0.396969069,0.004115928,-0.47065619,3.293500514,-1.575203675,-0.187969069,-0.04126576,-0.482920289,-0.060113337,-0.52730578,-1.43014657,-1.41955619,1.07686675,1.034135533,0.909141438,-0.0436319,-0.15045619,-1.70499548,-0.578428261,0.88811076,0.45593424,-1.188271447,1.045480761,-1.024809665,0.839851943,0.09640686,0.557357271,0.069513285,0.098344786,0.533751624,0.010367255,-0.728627192,-0.747916572,0.08434381,0.324659776,0.523498639,0.625091473,1.27895328,0.494748895,1.399046747,FALSE
-1.501640083,0.554871557,-0.047030848,1.90442899,-0.497737637,0.149255131,0.491012087,-1.053613775,-0.245762135,0.879382415,0.913548222,1.497047519,1.156577567,1.463946365,7.629721513,0.856183362,0.517819467,0.903070533,0.65211285,-0.554357748,1.352420718,0.052326526,0.197421734,1.572052499,-0.237721064,0.775837775,-0.036451938,1.202594191,-0.234879545,0.261552499,1.160543589,-1.158926896,3.112984939,-1.461779545,0.243711802,-0.390646507,0.125988703,0.015969152,-0.492655012,0.014867025,0.669776874,1.249200059,4.220510563,-0.699668347,0.739014373,2.19405253,-0.528046507,0.486083761,-0.512209485,-2.388030848,0.180602077,0.342021734,-0.488497923,-0.26734244,0.532970343,1.816321734,-2.47058657,0.000769152,-0.510364642,2.215434798,-0.231153878,1.085060921,-1.071847501,0.434631151,2.471348062,0.127237752,-0.526002498,0.09766461,-0.247184555,0.194623106,-0.399776684,-1.147117854,0.702769152,0.348279723,0.161505294,0.569433362,1.189380983,0.918955677,1.483235997,TRUE
-1.621823622,0.702055364,1.072125988,1.777513113,-0.630483108,0.415113666,1.057910093,-0.560907581,-1.048105895,0.265054279,-1.279067895,0.990677697,0.591062146,2.007386675,2.894084461,0.300499472,0.228952577,0.640014086,0.250589062,-0.527389102,1.250268059,-0.554143412,-0.822177227,0.701480063,0.903242439,0.536595628,-0.893980414,1.709999968,0.054755769,1.114778171,1.089160023,0.029352843,2.151641003,-0.915121829,-0.474614498,0.376089483,0.047039484,0.116423247,1.518082367,1.35003831,0.067132105,1.880729526,4.200973475,-1.166877227,1.541811042,0.588165463,-0.150002422,2.442323445,-0.507324269,0.064432105,0.879293268,0.772693268,0.560337338,0.375889483,1.299174371,0.498077695,0.052406348,0.203450868,1.419696408,0.854420946,-1.001108032,1.218407893,-1.438644231,1.209923477,2.978997369,0.552583459,0.342460941,0.445731825,0.145375373,0.000985502,-0.757371928,0.014496516,-0.104477227,0.060206651,0.534864281,0.708765984,1.370761727,0.384091501,1.322992588,FALSE
-0.878951249,0.30735249,0.528070489,1.193011037,0.416145992,0.308998172,0.207348751,-0.814178301,0.367773447,0.54018337,0.753451284,1.361861853,1.194076948,2.174275521,3.495884749,0.563076351,0.532875727,0.843529362,0.640584132,0.086833245,0.967514445,0.025184386,0.210753366,1.061953366,-0.403645571,0.9575223,-0.181537418,0.946133434,-2.501469649,-0.278061606,0.081324415,0.843696246,1.827340426,0.156421514,0.03881685,0.413287578,0.561144225,0.327644337,-1.086647214,0.110507703,1.172819873,-1.767755663,1.75590313,0.288070489,0.864400895,1.504040426,-0.298838072,-0.518096616,-0.377699995,0.012050868,1.112094687,0.637750868,-0.151346634,0.289611037,0.309465907,-0.841669649,-1.541406684,-1.198755663,0.282603384,1.296653366,-0.096954011,1.055293116,-0.495078884,0.36792101,2.309168069,0.831237006,-0.169627334,0.266067469,0.065310433,-0.002065051,-0.12393167,-0.359936605,0.749338394,0.545601929,0.592439391,0.540360359,1.397249921,0.420791314,1.370879172,FALSE
-1.768871959,0.593334315,-0.615573754,0.752124057,-0.368856867,0.167606806,-1.220843346,-0.010611556,-0.471531823,-2.335764467,-0.118365398,1.258138675,0.695261735,2.354831979,2.017037488,-0.241417295,0.232661979,0.884615343,0.591880454,-0.422984969,0.927564765,0.019170683,-0.17145044,1.199095503,-0.398307857,0.548857382,-1.171479,1.568787669,0.984559754,-0.138041438,-0.490413079,-0.723853968,2.923144113,-2.507364467,-0.47189026,0.067852956,0.25031878,0.468359677,-1.106888114,0.001658562,-0.58678542,0.446759677,2.37172634,-1.427322759,0.10914956,0.360522177,-0.249291359,0.928637337,-1.118656867,-0.845864467,-2.4697,-1.430873754,-1.408180975,-0.961205297,-0.807878937,1.222535533,-2.48318542,0.280619025,-0.476761354,0.731722177,-1.16501453,0.679817515,0.185476644,0.335545948,2.521386921,0.35736278,-1.768739312,0.3004479,-0.478929796,0.879482028,-0.422546341,-0.181434216,-0.574922759,0.263259017,0.502872492,0.733455614,1.30112792,0.558939007,1.227953862,NA
-1.205530254,0.589575172,0.970100059,1.825097266,0.190785888,0.273173349,0.009225432,-0.765568329,-0.120856463,0.028987932,-0.010164998,1.359468858,1.081606406,2.413199539,-0.173334344,0.282961928,0.503444458,1.013464786,0.345269075,-0.135730185,1.330777511,0.205465334,0.726631217,0.078528794,0.532860842,0.94787657,-0.639817778,2.016869657,0.526974075,-0.546297923,0.664028066,-1.190038072,1.195234881,-0.47422762,-0.072133189,0.060809451,0.793828522,-1.244430848,1.487385688,0.101961661,-0.21906618,1.085002077,2.215715615,-0.683390757,-1.128390757,0.451202077,-0.746976258,2.056678581,-0.353243192,2.840434881,-1.553330848,0.876831217,1.129389948,-0.086512068,0.80457238,0.888247598,-1.62222762,0.184128794,0.181619442,-0.131397923,-0.418447376,0.871265772,-0.869003866,1.184621037,1.86443609,0.634710992,0.249951084,0.378252184,0.230401994,0.451185782,-0.503006266,-0.406142553,0.667728794,0.450819456,0.44392128,0.40159471,1.350709957,0.607141276,1.519842523,FALSE
-2.207335927,-0.045878031,1.958483578,1.040933129,-0.839194824,0.817679271,-0.605891898,-1.011221482,-0.682258201,0.229032705,0.40141827,3.357064959,0.245176945,2.312942092,3.484776259,-0.945137239,0.476760888,0.823646869,-0.207301538,-0.312891417,1.15383923,-1.315467872,-1.382168347,-1.935968347,1.406115645,0.60088864,-1.614332187,2.735602029,2.670479436,0.122045852,0.375829925,-1.864149297,0.534645234,-0.034253922,-0.487039912,-0.469360282,-0.186167501,2.334572638,1.512634094,0.301099988,-0.120459995,0.486138892,2.461943365,-1.231852402,-1.191168347,2.465505766,-0.292070045,1.87305244,-0.524832187,0.258199988,1.095783578,1.375510618,0.5673058,1.186671735,0.659739446,2.225799988,-1.592144013,-0.843905846,0.990367883,1.2643058,-1.466987739,0.869612804,-1.580000012,1.571217783,3.213781583,0.546130299,0.709941771,0.371934944,-0.941178673,-0.434960282,-0.712099951,-1.229057804,0.458731653,0.107282791,0.701232111,0.263329955,1.298028144,0.507883474,1.548212984,NA
-1.744738426,0.675081622,-0.598273173,1.428757468,0.058147378,0.468880642,0.456119031,-0.647407204,-0.202709835,-0.919910393,0.161955755,1.492315871,0.836676846,2.074425242,1.903493351,0.292051886,0.443983561,0.914127161,0.481247378,-0.111554243,1.146625027,-0.288442497,-0.778870045,0.139829955,0.033622686,0.683710861,-0.399073321,1.259932495,0.733089607,-0.269529189,0.713101754,-0.77736373,1.099592307,-1.24889957,-0.001755017,-0.024642787,1.21092535,-0.901,-0.724400385,0.222271851,-0.44609957,1.278770811,4.461182628,-0.836773173,-0.269351717,1.15255805,-0.374138426,-0.950316679,-0.734708738,0.263277902,-0.463570045,-1.371573173,-0.268129189,-0.35964195,-0.091511556,1.070748283,-2.630422098,-0.20872437,-0.245540136,1.216192307,-1.242832876,1.067140295,0.309555755,0.972707069,2.101024074,0.593833847,-0.903849767,0.477864418,-0.707208089,0.768072742,-0.64146934,0.328998299,0.908029955,0.382047531,0.259297062,0.430224074,1.459739444,0.76744976,1.405510944,FALSE
-1.207153389,0.148747506,0.554760688,1.467195545,0.612651341,0.542790645,-0.309691842,-0.782550228,-0.05724286,0.768142951,1.020602316,3.464248288,1.28736268,1.565523029,10.78258057,0.258995491,0.525140394,0.947096624,0.506326917,-0.723186647,1.746206736,-0.105236656,0.689660688,2.042872432,-0.054428662,0.677969422,0.061489622,3.132117073,-1.022427568,0.272208661,0.697744026,-0.867004883,1.963057141,-0.852409877,-0.267777574,-0.398076655,-0.079595305,2.833827623,0.89946897,0.943158697,-0.544572377,1.96004936,0.842784504,1.573334933,1.393127492,2.049900049,-0.567370601,0.875802583,-0.656139651,1.013642196,2.519655718,0.494972432,0.848076259,0.246744019,0.665232617,0.349368414,-1.513259328,-2.221128934,-0.307895994,2.541751439,-1.161640382,0.795397029,-1.094791339,0.472162799,2.962343646,0.488724919,-0.096119435,-0.231104879,-0.052174949,-0.256521831,-0.710825226,-0.7077319,3.688040082,0.571551888,0.679615517,0.389103964,1.349788457,0.512930323,1.388965014,TRUE
-0.946993464,0.265001844,-0.610193827,1.039665078,-0.224849154,0.059960256,0.764406629,-0.263721963,-0.178118806,-0.664008647,0.534419051,1.451271642,1.025019247,4.015836631,2.720757271,-0.132638317,0.472975736,0.733001787,0.815255883,0.312981211,0.291294355,0.221955119,-3.0009,0.310798732,-0.3504868,0.745325455,-0.164492852,2.200533441,1.555344128,-0.981993827,0.528886515,0.265554601,1.655693382,0.071576724,-0.09819065,0.628231854,0.91340087,-0.105793827,1.051811766,0.597878832,-1.419316156,0.707406173,2.382081231,-2.2712,0.816795883,0.85792706,-0.449051547,1.371726474,-0.619992427,0.79605343,0.333483844,-0.194335441,0.494334268,-0.000667349,0.73099126,0.778968674,-1.032841616,0.509498732,0.022006536,1.10105343,0.390785873,0.613283222,0.076672432,0.384802484,1.986497758,0.907931854,0.128605564,0.241845308,0.2822423,0.208748453,-0.171117303,1.132479899,-0.548840413,0.739622131,0.371481596,0.697406536,1.492317346,0.470411163,1.292270603,TRUE
