"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","microbe"
"fixed",NA,"ResponseResponder:Days",0.000605446881469609,0.000474830712888335,1.27507944418075,62.712903821355,0.206984776297487,-0.000343511602237694,0.00155440536517691,"o__OFGB3069"
"fixed",NA,"ResponseResponder:Days",-0.000251734955011655,0.000359940339280645,-0.69937966807154,81.3167873371506,0.486310573158365,-0.000967861033449632,0.000464391123426321,"o__Bacteria_unclassified"
"fixed",NA,"ResponseResponder:Days",0.000226715901851676,0.000600597794687007,0.377483740128992,55.2329569224326,0.707260809929074,-0.000976794879864415,0.00143022668356777,"o__OFGB75721"
"fixed",NA,"ResponseResponder:Days",-4.94491908682421e-05,0.000119362242538411,-0.414278333052674,81.3894628333888,0.679760080668893,-0.000286925385843463,0.000188027004106979,"o__OFGB1292"
"fixed",NA,"ResponseResponder:Days",3.57731234432477e-05,3.98712225283851e-05,0.897216618270988,54.0600935124972,0.373581730543362,-4.41618297901054e-05,0.000115708076676601,"o__OFGB3004"
"fixed",NA,"ResponseResponder:Days",0.00117814306624334,0.00182398472028036,0.645917179647342,83.9999999983887,0.520093683470568,-0.00244905058092319,0.00480533671340986,"f__FGB2983"
"fixed",NA,"ResponseResponder:Days",-0.000179853112349172,0.000300338728152395,-0.598834234451151,74.0993205904341,0.551109792041107,-0.000778277763748873,0.00041857153905053,"f__FGB1011"
"fixed",NA,"ResponseResponder:Days",0.00052521482262365,0.00127905744475508,0.410626453704135,65.0885424040859,0.68269513500525,-0.0020291734129566,0.0030796030582039,"f__FGB2979"
"fixed",NA,"ResponseResponder:Days",-0.000440677703532557,0.000319784511746756,-1.37804580067198,55.4624746396533,0.173723658862984,-0.00108142009383942,0.000200064686774301,"f__FGB2898"
"fixed",NA,"ResponseResponder:Days",0.00375969910844327,0.00863234623147012,0.435536180735765,57.023518278696,0.664817501483651,-0.0135261215454354,0.0210455197623219,"f__Akkermansiaceae"
"fixed",NA,"ResponseResponder:Days",-5.36504447436627e-06,1.6226963771663e-05,-0.330625282083589,44.6130224009651,0.742475338640886,-3.8055653604419e-05,2.73255646556864e-05,"f__FGB1814"
"fixed",NA,"ResponseResponder:Days",0.000635695202868395,0.000533266344358598,1.1920782355635,74.5435216999467,0.237011767326923,-0.000426732467757838,0.00169812287349463,"f__FGB3041"
"fixed",NA,"ResponseResponder:Days",0.000605446881469609,0.000474830712888335,1.27507944418075,62.712903821355,0.206984776297487,-0.000343511602237694,0.00155440536517691,"f__FGB3069"
"fixed",NA,"ResponseResponder:Days",-0.000251734955011655,0.000359940339280645,-0.69937966807154,81.3167873371506,0.486310573158365,-0.000967861033449632,0.000464391123426321,"f__Bacteria_unclassified"
"fixed",NA,"ResponseResponder:Days",0.000226715901851676,0.000600597794687007,0.377483740128992,55.2329569224326,0.707260809929074,-0.000976794879864415,0.00143022668356777,"f__FGB75721"
"fixed",NA,"ResponseResponder:Days",-4.94491908682421e-05,0.000119362242538411,-0.414278333052674,81.3894628333888,0.679760080668893,-0.000286925385843463,0.000188027004106979,"f__FGB1292"
"fixed",NA,"ResponseResponder:Days",3.57731234432477e-05,3.98712225283851e-05,0.897216618270988,54.0600935124972,0.373581730543362,-4.41618297901054e-05,0.000115708076676601,"f__FGB3004"
"fixed",NA,"ResponseResponder:Days",-0.000758213584708836,0.000952282278179833,-0.796206757263262,81.0262177859844,0.428238505915765,-0.00265294731577371,0.00113652014635604,"g__GGB3247"
"fixed",NA,"ResponseResponder:Days",-0.000532662069548385,0.000897938816082928,-0.59320530531469,79.6468166251824,0.554724554525673,-0.0023197389159655,0.00125441477686873,"g__GGB3576"
"fixed",NA,"ResponseResponder:Days",0.00294693206608453,0.0017337424916661,1.69975188371404,70.4229790965682,0.0935908210908747,-0.000510543203825603,0.00640440733599467,"g__GGB33512"
"fixed",NA,"ResponseResponder:Days",-0.00177478612606911,0.00169999458306714,-1.04399516548284,69.337363950712,0.300113837432865,-0.00516588817071277,0.00161631591857454,"g__GGB9699"
"fixed",NA,"ResponseResponder:Days",0.00117814306624334,0.00182398472028036,0.645917179647342,83.9999999983887,0.520093683470568,-0.00244905058092319,0.00480533671340986,"g__GGB9343"
"fixed",NA,"ResponseResponder:Days",-0.000220966100387728,0.000297662758317341,-0.742337071781598,73.5403276976779,0.460247661220928,-0.00081413369885188,0.000372201498076424,"g__GGB2653"
"fixed",NA,"ResponseResponder:Days",0.00052521482262365,0.00127905744475508,0.410626453704135,65.0885424040859,0.68269513500525,-0.0020291734129566,0.0030796030582039,"g__GGB40351"
"fixed",NA,"ResponseResponder:Days",6.0998705760175e-05,0.000570491002454559,0.106923168810246,67.5759161710381,0.915166735473211,-0.00107752773913438,0.00119952515065473,"g__Neglectibacter"
"fixed",NA,"ResponseResponder:Days",-0.000306032339801325,0.000349675519991925,-0.875189489411191,64.1025788976897,0.384738337022882,-0.0010045679672524,0.000392503287649746,"g__GGB9453"
"fixed",NA,"ResponseResponder:Days",-0.00023527639147899,0.000544863476547523,-0.431807969529904,52.542076313422,0.66764782947067,-0.00132835651324505,0.000857803730287067,"g__GGB9531"
"fixed",NA,"ResponseResponder:Days",7.16297246755662e-05,7.50622663624955e-05,0.954270742767709,48.8967622906117,0.344640629008661,-7.9221603277658e-05,0.00022248105262879,"g__GGB9210"
"fixed",NA,"ResponseResponder:Days",-0.00114817420946859,0.00134922092315028,-0.850990515910272,67.7993408691664,0.397770213516713,-0.00384064693087636,0.00154429851193918,"g__Longicatena"
"fixed",NA,"ResponseResponder:Days",-0.000451041301832492,0.000359584522797722,-1.25434014323864,78.916155716034,0.213420964887485,-0.00116678821475603,0.000264705611091042,"g__GGB9782"
"fixed",NA,"ResponseResponder:Days",0.00375969910844327,0.00863234623147012,0.435536180735765,57.023518278696,0.664817501483651,-0.0135261215454354,0.0210455197623219,"g__Akkermansia"
"fixed",NA,"ResponseResponder:Days",-5.36504447436627e-06,1.6226963771663e-05,-0.330625282083589,44.6130224009651,0.742475338640886,-3.8055653604419e-05,2.73255646556864e-05,"g__GGB4802"
"fixed",NA,"ResponseResponder:Days",0.000635695202868395,0.000533266344358598,1.1920782355635,74.5435216999467,0.237011767326923,-0.000426732467757838,0.00169812287349463,"g__GGB9547"
"fixed",NA,"ResponseResponder:Days",0.000621431075173474,0.00047705429427454,1.30264224142136,64.2917752888654,0.197343774359213,-0.000331511144320989,0.00157437329466794,"g__GGB9770"
"fixed",NA,"ResponseResponder:Days",-0.000176917044550326,0.000567119006155507,-0.311957530306813,64.0553561406797,0.756085987551116,-0.00130984864461169,0.000956014555511037,"g__Eisenbergiella"
"fixed",NA,"ResponseResponder:Days",-3.50666581850112e-05,4.88303936731651e-05,-0.718131793483414,81.6510829438129,0.474725861504091,-0.000132212081689439,6.20787653194165e-05,"g__Yanshouia"
"fixed",NA,"ResponseResponder:Days",0.000887473537606413,0.00150810029349101,0.588471165635845,72.758960289789,0.558038490507239,-0.00211833377199349,0.00389328084720632,"g__Anaerotruncus"
"fixed",NA,"ResponseResponder:Days",-6.55663026693762e-05,9.73028175376012e-05,-0.673837657825675,59.748326720981,0.503013130975817,-0.000260217780550014,0.000129085175211261,"g__GGB9818"
"fixed",NA,"ResponseResponder:Days",-0.000187809093289148,0.000273655788170027,-0.686296805724641,79.1069589022316,0.494532653024623,-0.00073249586336281,0.000356877676784514,"g__Bacteria_unclassified"
"fixed",NA,"ResponseResponder:Days",0.000275768866604294,0.000499069481540122,0.552566079082366,49.6296987928672,0.583040822471443,-0.000726827034039767,0.00127836476724836,"g__GGB9524"
"fixed",NA,"ResponseResponder:Days",7.55979278649543e-05,5.63264578705823e-05,1.34213885841447,73.6791258069181,0.183672227592835,-3.66431113632502e-05,0.000187838967093159,"g__GGB3002"
"fixed",NA,"ResponseResponder:Days",-2.60910686458062e-06,0.000469203852175455,-0.00556071066442346,79.6233052827072,0.995577126293059,-0.00093642235063946,0.000931204136910299,"g__Adlercreutzia"
"fixed",NA,"ResponseResponder:Days",4.34466905376577e-05,0.000140495857672329,0.309238231343349,62.697955801032,0.758165654780488,-0.000237338350156499,0.000324231731231814,"g__Holdemania"
"fixed",NA,"ResponseResponder:Days",0.00011966063842483,7.51924655822879e-05,1.59139133819036,80.8072577051424,0.115426255076254,-2.99541917583664e-05,0.000269275468608026,"g__Provencibacterium"
"fixed",NA,"ResponseResponder:Days",8.55808569820881e-05,7.89033890424115e-05,1.08462840469485,81.3520314120606,0.281290148195661,-7.14018392600708e-05,0.000242563553224247,"g__Massilistercora"
"fixed",NA,"ResponseResponder:Days",-6.30570690405293e-06,9.25355530977929e-06,-0.681436128380729,44.8968704313381,0.499095659130217,-2.49445057010028e-05,1.2333091892897e-05,"g__GGB3441"
"fixed",NA,"ResponseResponder:Days",2.84299343377014e-06,9.39357273143651e-05,0.03026530495959,75.7717770348331,0.975935043437096,-0.000184255335147141,0.000189941322014681,"g__GGB3109"
"fixed",NA,"ResponseResponder:Days",-5.24520740375958e-06,4.05222654947796e-06,-1.2944013222645,44.1215306691906,0.202260696011242,-1.34112980903508e-05,2.92088328283168e-06,"g__GGB58071"
"fixed",NA,"ResponseResponder:Days",3.57731234432477e-05,3.98712225283851e-05,0.897216618270988,54.0600935124972,0.373581730543362,-4.41618297901054e-05,0.000115708076676601,"g__GGB58158"
"fixed",NA,"ResponseResponder:Days",-2.03640960293223e-05,0.00100252929802943,-0.0203127191089078,44.4801355188778,0.983884757401217,-0.00204021331639727,0.00199948512433862,"g__GGB3167"
"fixed",NA,"ResponseResponder:Days",0.000157620698729099,0.000170919432695064,0.922192966848355,57.1808327018694,0.360302773725617,-0.000184616105159857,0.000499857502618055,"g__GGB33586"
"fixed",NA,"ResponseResponder:Days",1.67954451706372e-05,1.21104562553276e-05,1.38685486463391,75.0156344953455,0.169593392231359,-7.3297384070184e-06,4.09206287482928e-05,"g__Anaerofilum"
"fixed",NA,"ResponseResponder:Days",-0.000758213584708836,0.000952282278179833,-0.796206757263262,81.0262177859844,0.428238505915765,-0.00265294731577371,0.00113652014635604,"s__GGB3247_SGB4294"
"fixed",NA,"ResponseResponder:Days",-0.000532662069548385,0.000897938816082928,-0.59320530531469,79.6468166251824,0.554724554525673,-0.0023197389159655,0.00125441477686873,"s__GGB3576_SGB4784"
"fixed",NA,"ResponseResponder:Days",0.00285792745045994,0.00173474765344594,1.64746004687362,70.4257438425143,0.103918597334728,-0.000601549966620863,0.00631740486754074,"s__GGB33512_SGB15201"
"fixed",NA,"ResponseResponder:Days",0.000807955816785839,0.000641761259325924,1.258966329059,48.8494468067371,0.214025652567241,-0.000481812264373489,0.00209772389794517,"s__GGB3550_SGB4747"
"fixed",NA,"ResponseResponder:Days",0.000690862038068104,0.000647858747347276,1.06637757211261,54.128084227959,0.290986469222961,-0.000607946158401437,0.00198967023453765,"s__Bilophila_wadsworthia"
"fixed",NA,"ResponseResponder:Days",8.1430253981077e-05,0.000225661089173882,0.36085199393118,46.0997091236094,0.719858476713342,-0.000372775448549106,0.00053563595651126,"s__Anaerotignum_lactatifermentans"
"fixed",NA,"ResponseResponder:Days",-0.000556287362260927,0.00128329149221533,-0.433484804999849,63.7481192443694,0.666125974629358,-0.00312015193192791,0.00200757720740606,"s__Phascolarctobacterium_succinatutens"
"fixed",NA,"ResponseResponder:Days",-0.00177478612606911,0.00169999458306714,-1.04399516548284,69.337363950712,0.300113837432865,-0.00516588817071277,0.00161631591857454,"s__GGB9699_SGB15216"
"fixed",NA,"ResponseResponder:Days",0.00117814306624334,0.00182398472028036,0.645917179647342,83.9999999983887,0.520093683470568,-0.00244905058092319,0.00480533671340986,"s__GGB9343_SGB14307"
"fixed",NA,"ResponseResponder:Days",-0.000220966100387728,0.000297662758317341,-0.742337071781598,73.5403276976779,0.460247661220928,-0.00081413369885188,0.000372201498076424,"s__GGB2653_SGB3574"
"fixed",NA,"ResponseResponder:Days",0.00052521482262365,0.00127905744475508,0.410626453704135,65.0885424040859,0.68269513500525,-0.0020291734129566,0.0030796030582039,"s__GGB40351_SGB14301"
"fixed",NA,"ResponseResponder:Days",6.0998705760175e-05,0.000570491002454559,0.106923168810246,67.5759161710381,0.915166735473211,-0.00107752773913438,0.00119952515065473,"s__Neglectibacter_timonensis"
"fixed",NA,"ResponseResponder:Days",0.00581494527017339,0.00313138747342166,1.85698682118678,70.0612439933757,0.0675168780324343,-0.000430314138198351,0.0120602046785451,"s__Alistipes_shahii"
"fixed",NA,"ResponseResponder:Days",-0.000342150719932058,0.000285393158241342,-1.19887499069869,78.0907439387814,0.234201964259515,-0.000910314453250982,0.000226013013386865,"s__GGB9453_SGB14845"
"fixed",NA,"ResponseResponder:Days",-0.00023527639147899,0.000544863476547523,-0.431807969529904,52.542076313422,0.66764782947067,-0.00132835651324505,0.000857803730287067,"s__GGB9531_SGB14932"
"fixed",NA,"ResponseResponder:Days",0.000373266340432361,0.000455668689927352,0.81916170385082,56.3287373267835,0.416146588095121,-0.000539430189979859,0.00128596287084458,"s__Blautia_stercoris"
"fixed",NA,"ResponseResponder:Days",-8.63554748214996e-05,0.000131523284989253,-0.656579364091735,65.3220912190199,0.513757898350163,-0.000349001061924483,0.000176290112281483,"s__Clostridium_sp_AM29_11AC"
"fixed",NA,"ResponseResponder:Days",0.000153027223312005,0.00028687086668441,0.533435915192993,55.9279523835955,0.595845533216269,-0.000421660514940776,0.000727714961564786,"s__Dorea_phocaeensis"
"fixed",NA,"ResponseResponder:Days",-2.69258366265705e-05,0.000122910270867896,-0.219069052866302,63.0338455413624,0.827304064103132,-0.000272539833030178,0.000218688159777037,"s__GGB9719_SGB15273"
"fixed",NA,"ResponseResponder:Days",1.40086811167299e-05,1.7491513761271e-05,0.800884435042285,44.322874410246,0.427470965062871,-2.12358969577742e-05,4.92532591912339e-05,"s__GGB9210_SGB14150"
"fixed",NA,"ResponseResponder:Days",-0.00114817420946859,0.00134922092315028,-0.850990515910272,67.7993408691664,0.397770213516713,-0.00384064693087636,0.00154429851193918,"s__Longicatena_caecimuris"
"fixed",NA,"ResponseResponder:Days",-0.000451041301832492,0.000359584522797722,-1.25434014323864,78.916155716034,0.213420964887485,-0.00116678821475603,0.000264705611091042,"s__GGB9782_SGB15403"
"fixed",NA,"ResponseResponder:Days",0.00506864893225518,0.00692315928513284,0.732129469148552,67.5256379975583,0.466623093383124,-0.00874805780345985,0.0188853556679702,"s__Akkermansia_muciniphila"
"fixed",NA,"ResponseResponder:Days",-5.36504447436627e-06,1.6226963771663e-05,-0.330625282083589,44.6130224009651,0.742475338640886,-3.8055653604419e-05,2.73255646556864e-05,"s__GGB4802_SGB6641"
"fixed",NA,"ResponseResponder:Days",0.00109506276076895,0.000616051392194851,1.77755098786075,57.5356510596973,0.0807628281505382,-0.000138310016547066,0.00232843553808496,"s__Alistipes_senegalensis"
"fixed",NA,"ResponseResponder:Days",-0.00200866347970753,0.00399863606103094,-0.502337159233654,82.5768544167982,0.616767341448072,-0.00996239253112595,0.00594506557171089,"s__Clostridium_leptum"
"fixed",NA,"ResponseResponder:Days",1.08892309259258e-05,0.000150276686474226,0.0724612125899744,60.5181498118349,0.942473826361224,-0.000289655971426621,0.000311434433278472,"s__GGB9547_SGB14953"
"fixed",NA,"ResponseResponder:Days",0.00022175217849228,0.000233396687907289,0.950108506168544,71.7753952708554,0.345245453746689,-0.000243540491322891,0.000687044848307452,"s__GGB9770_SGB15390"
"fixed",NA,"ResponseResponder:Days",5.5478266936667e-05,0.000332780344681592,0.166711369296012,58.51550302127,0.868171908476162,-0.000610529043976625,0.00072148557784996,"s__Eisenbergiella_massiliensis"
"fixed",NA,"ResponseResponder:Days",0.000132202705685851,0.000108141814384119,1.22249387472146,59.6506094429868,0.22632935917144,-8.41391931319103e-05,0.000348544604503612,"s__Lachnoclostridium_pacaense"
"fixed",NA,"ResponseResponder:Days",-3.50666581850112e-05,4.88303936731651e-05,-0.718131793483414,81.6510829438129,0.474725861504091,-0.000132212081689439,6.20787653194165e-05,"s__Yanshouia_hominis"
"fixed",NA,"ResponseResponder:Days",-6.55663026693762e-05,9.73028175376012e-05,-0.673837657825675,59.748326720981,0.503013130975817,-0.000260217780550014,0.000129085175211261,"s__GGB9818_SGB15459"
"fixed",NA,"ResponseResponder:Days",0.000783326295521828,0.00140482399039523,0.557597464790907,76.143885478439,0.578754914344333,-0.00201453766691739,0.00358119025796104,"s__Anaerotruncus_massiliensis"
"fixed",NA,"ResponseResponder:Days",-3.03225847544744e-06,0.000125328027081412,-0.0241945759943841,66.4084278327029,0.980769959707778,-0.000253229016374537,0.000247164499423642,"s__bacterium_210917_DFI_7_65"
"fixed",NA,"ResponseResponder:Days",-0.0001314060458768,0.000203094422696142,-0.647019470708964,44.9812627494324,0.520907668698476,-0.000540463913920922,0.000277651822167321,"s__Alistipes_indistinctus"
"fixed",NA,"ResponseResponder:Days",0.000358437738292879,0.000486875540658828,0.736199928646754,49.2569907283639,0.465100773718107,-0.000619846187218811,0.00133672166380457,"s__GGB9524_SGB14924"
"fixed",NA,"ResponseResponder:Days",7.55979278649543e-05,5.63264578705823e-05,1.34213885841447,73.6791258069181,0.183672227592835,-3.66431113632502e-05,0.000187838967093159,"s__GGB3002_SGB3993"
"fixed",NA,"ResponseResponder:Days",-2.54675205816548e-05,3.82979130231548e-05,-0.664984553238117,44.3023878305665,0.509507452222897,-0.000102637015576514,5.17019744132048e-05,"s__Parabacteroides_gordonii"
"fixed",NA,"ResponseResponder:Days",3.20479231320321e-05,0.000470147418604406,0.0681656898748136,80.0601654953343,0.945823697270736,-0.000903564463307824,0.000967660309571888,"s__Adlercreutzia_equolifaciens"
"fixed",NA,"ResponseResponder:Days",0.000117790385573986,0.000124375054717936,0.947057959822543,57.3666335204751,0.347581626700709,-0.000131231873354543,0.000366812644502514,"s__Holdemania_filiformis"
"fixed",NA,"ResponseResponder:Days",-0.000124544413212949,0.000246663594000309,-0.50491607291181,83.6674208901334,0.614945152277287,-0.000615090509939723,0.000366001683513825,"s__GGB9781_SGB66170"
"fixed",NA,"ResponseResponder:Days",0.00011966063842483,7.51924655822879e-05,1.59139133819036,80.8072577051424,0.115426255076254,-2.99541917583664e-05,0.000269275468608026,"s__Provencibacterium_massiliense"
"fixed",NA,"ResponseResponder:Days",8.55808569820881e-05,7.89033890424115e-05,1.08462840469485,81.3520314120606,0.281290148195661,-7.14018392600708e-05,0.000242563553224247,"s__Massilistercora_timonensis"
"fixed",NA,"ResponseResponder:Days",-6.30570690405293e-06,9.25355530977929e-06,-0.681436128380729,44.8968704313381,0.499095659130217,-2.49445057010028e-05,1.2333091892897e-05,"s__GGB3441_SGB4591"
"fixed",NA,"ResponseResponder:Days",0.0005492455024061,0.000523735482127606,1.04870783276868,68.8546272277714,0.297979776429424,-0.000495617551972408,0.00159410855678461,"s__Faecalibacillus_faecis"
"fixed",NA,"ResponseResponder:Days",3.6396539253618e-05,0.0001574143524408,0.231214871384145,61.2845490293474,0.817918097234755,-0.00027834335737886,0.000351136435886096,"s__Hydrogenoanaerobacterium_saccharovorans"
"fixed",NA,"ResponseResponder:Days",2.84299343377014e-06,9.39357273143651e-05,0.03026530495959,75.7717770348331,0.975935043437096,-0.000184255335147141,0.000189941322014681,"s__GGB3109_SGB4121"
"fixed",NA,"ResponseResponder:Days",0.001010962165462,0.000571750845407923,1.76818656864551,75.5032063510165,0.081069238695796,-0.000127899515576469,0.00214982384650048,"s__Intestinimonas_massiliensis"
"fixed",NA,"ResponseResponder:Days",9.12190300325484e-06,0.000250803006665029,0.0363707880720823,48.993736361353,0.971134494958819,-0.000494887238445925,0.000513131044452435,"s__Enterocloster_lavalensis"
"fixed",NA,"ResponseResponder:Days",0.000401408548402439,0.000414861090874773,0.967573381143147,54.8724098236294,0.337502908137795,-0.000430035111129957,0.00123285220793483,"s__GGB9770_SGB15389"
"fixed",NA,"ResponseResponder:Days",0.000117981989293459,0.000121224723640405,0.973250222812922,46.876925587402,0.335424534867362,-0.000125907601375447,0.000361871579962366,"s__Lawsonibacter_faecis"
"fixed",NA,"ResponseResponder:Days",-5.24520740375958e-06,4.05222654947796e-06,-1.2944013222645,44.1215306691906,0.202260696011242,-1.34112980903508e-05,2.92088328283168e-06,"s__GGB58071_SGB79702"
"fixed",NA,"ResponseResponder:Days",0.00405569144442362,0.00151653074466271,2.67432194084904,44.2662959438847,0.0104515842787072,0.00099984378338852,0.00711153910545872,"s__Lachnospira_sp_NSJ_43"
"fixed",NA,"ResponseResponder:Days",3.02342638709222e-06,3.51085196664402e-05,0.086116601207264,80.6169259075254,0.93158725317716,-6.68365472940448e-05,7.28834000682292e-05,"s__Anaerotruncus_rubiinfantis"
"fixed",NA,"ResponseResponder:Days",3.57731234432477e-05,3.98712225283851e-05,0.897216618270988,54.0600935124972,0.373581730543362,-4.41618297901054e-05,0.000115708076676601,"s__GGB58158_SGB79798"
"fixed",NA,"ResponseResponder:Days",-2.03640960293223e-05,0.00100252929802943,-0.0203127191089078,44.4801355188778,0.983884757401217,-0.00204021331639727,0.00199948512433862,"s__GGB3167_SGB4181"
"fixed",NA,"ResponseResponder:Days",0.000157620698729099,0.000170919432695064,0.922192966848355,57.1808327018694,0.360302773725617,-0.000184616105159857,0.000499857502618055,"s__GGB33586_SGB53517"
"fixed",NA,"ResponseResponder:Days",1.67954451706372e-05,1.21104562553276e-05,1.38685486463391,75.0156344953455,0.169593392231359,-7.3297384070184e-06,4.09206287482928e-05,"s__Anaerofilum_hominis"
"fixed",NA,"ResponseResponder:Days",-0.0024011161189586,0.00917125648785663,-0.261808850525317,83.5638420335203,0.794113074470474,-0.0206405563378155,0.0158383240998983,"k__Archaea"
"fixed",NA,"ResponseResponder:Days",5.43779132177692e-05,0.000272428828535373,0.19960410764938,83.7399148129781,0.842274115178151,-0.000487401273617897,0.000596157100053435,"p__Elusimicrobia"
"fixed",NA,"ResponseResponder:Days",-0.00211495783047846,0.00910778580391107,-0.232214269858022,83.700886997648,0.816938426561653,-0.0202277344224623,0.0159978187615054,"p__Euryarchaeota"
"fixed",NA,"ResponseResponder:Days",0.0022608741697857,0.00128721334743107,1.75640982460118,51.0463098695728,0.0850162077503882,-0.000323257534338668,0.00484500587391007,"p__Tenericutes"
"fixed",NA,"ResponseResponder:Days",-4.82295220851367e-05,0.000141264051336595,-0.341413980618598,67.4950476414382,0.733852584478087,-0.000330155738322561,0.000233696694152288,"p__Lentisphaerae"
"fixed",NA,"ResponseResponder:Days",0.000840051943746028,0.00485908432176308,0.172882767229119,83.9999999986706,0.86315947133461,-0.00882277011116438,0.0105028739986564,"c__CFGB2831"
"fixed",NA,"ResponseResponder:Days",0.00069121047239351,0.00657669301081328,0.105100005619395,71.5664823228088,0.916590468420485,-0.0124205443920772,0.0138029653368642,"c__CFGB1765"
"fixed",NA,"ResponseResponder:Days",-0.00151287022337192,0.00296467068811581,-0.5102995855278,77.9964026890419,0.611282763613376,-0.0074150804605274,0.00438934001378357,"c__CFGB2875"
"fixed",NA,"ResponseResponder:Days",5.43779132177692e-05,0.000272428828535373,0.19960410764938,83.7399148129781,0.842274115178151,-0.000487401273617897,0.000596157100053435,"c__Elusimicrobia"
"fixed",NA,"ResponseResponder:Days",-0.000494934359044756,0.000655499841658673,-0.755048785049858,78.7824269838044,0.452471057797013,-0.00179973018564205,0.000809861467552535,"c__CFGB74971"
"fixed",NA,"ResponseResponder:Days",0.000162045799272581,0.000223099192757585,0.726339693432494,73.9572705470137,0.469923140666428,-0.000282493313577969,0.000606584912123132,"c__CFGB1249"
"fixed",NA,"ResponseResponder:Days",-0.00211495783047846,0.00910778580391107,-0.232214269858022,83.700886997648,0.816938426561653,-0.0202277344224623,0.0159978187615054,"c__Methanobacteria"
"fixed",NA,"ResponseResponder:Days",0.00244798521301029,0.00136620837534681,1.79180954910255,52.0579167457135,0.0789764651023007,-0.000293439861077795,0.00518941028709837,"c__CFGB1787"
"fixed",NA,"ResponseResponder:Days",-0.00276035635029036,0.00470431356745079,-0.586771334587325,69.0513739952983,0.559270837707116,-0.0121450805695865,0.00662436786900574,"c__CFGB9119"
"fixed",NA,"ResponseResponder:Days",-1.36908661026162e-05,0.000129231768519457,-0.105940406600215,71.0811951295104,0.915928044624468,-0.000271366593136227,0.000243984860930994,"c__Lentisphaeria"
"fixed",NA,"ResponseResponder:Days",0.00167314299309421,0.00215830279089421,0.775212356743054,82.5169269638452,0.440430111131285,-0.00262000614144418,0.0059662921276326,"c__CFGB72899"
"fixed",NA,"ResponseResponder:Days",7.93324956755673e-05,0.000161363460793827,0.491638536291248,83.7351815371459,0.624261208292627,-0.000241571270171894,0.000400236261523029,"c__CFGB2915"
"fixed",NA,"ResponseResponder:Days",-0.00287324530622545,0.00390700248095421,-0.735409132764029,83.8247872087945,0.464143059256373,-0.0106429854892843,0.00489649487683341,"c__CFGB73062"
"fixed",NA,"ResponseResponder:Days",-5.84055784000405e-05,8.79576034268533e-05,-0.664019665435875,72.3912659810461,0.508787158990612,-0.000233729666555137,0.000116918509755056,"c__CFGB3043"
"fixed",NA,"ResponseResponder:Days",7.24609791130166e-05,6.91193212648676e-05,1.04834621907446,64.2642691693928,0.298405895755268,-6.56098037219396e-05,0.000210531761947973,"c__CFGB12107"
"fixed",NA,"ResponseResponder:Days",5.66514250223406e-05,4.03803981417934e-05,1.40294369618181,77.5046223557107,0.164627008336386,-2.37478663635837e-05,0.000137050716408265,"c__CFGB2165"
"fixed",NA,"ResponseResponder:Days",6.05850267141802e-05,6.01302355108369e-05,1.00756343625598,44.2169451173407,0.319146231936919,-6.05827089603229e-05,0.000181752762388683,"c__CFGB3047"
"fixed",NA,"ResponseResponder:Days",0.000833861734472545,0.000614440926993929,1.3571064325941,57.0922056562456,0.180088612534655,-0.000396491934198755,0.00206421540314384,"c__CFGB2932"
"fixed",NA,"ResponseResponder:Days",2.21840664429792e-05,1.03583114301002e-05,2.14166822388778,83.1653484532933,0.0351456760275475,1.5824073721858e-06,4.27857255137726e-05,"c__CFGB2845"
"fixed",NA,"ResponseResponder:Days",8.91228598477293e-05,0.000111107288245523,0.802133336660934,78.7692829848427,0.42488924679732,-0.000132040737745876,0.000310286457441335,"c__CFGB1226"
"fixed",NA,"ResponseResponder:Days",0.00038997382208988,0.000356431553222126,1.09410577869589,74.6520152754941,0.277426347581194,-0.000320128497829637,0.0011000761420094,"c__CFGB667"
"fixed",NA,"ResponseResponder:Days",-8.63915280539125e-05,0.000229057812635956,-0.377160364275439,59.95578173895,0.707386154715136,-0.000544582322131351,0.000371799266023526,"c__CFGB72939"
"fixed",NA,"ResponseResponder:Days",0.000840051943746028,0.00485908432176308,0.172882767229119,83.9999999986706,0.86315947133461,-0.00882277011116438,0.0105028739986564,"o__OFGB2831"
"fixed",NA,"ResponseResponder:Days",0.00069121047239351,0.00657669301081328,0.105100005619395,71.5664823228088,0.916590468420485,-0.0124205443920772,0.0138029653368642,"o__OFGB1765"
"fixed",NA,"ResponseResponder:Days",-0.00151287022337192,0.00296467068811581,-0.5102995855278,77.9964026890419,0.611282763613376,-0.0074150804605274,0.00438934001378357,"o__OFGB2875"
"fixed",NA,"ResponseResponder:Days",5.43779132177692e-05,0.000272428828535373,0.19960410764938,83.7399148129781,0.842274115178151,-0.000487401273617897,0.000596157100053435,"o__Elusimicrobiales"
"fixed",NA,"ResponseResponder:Days",-0.000494934359044756,0.000655499841658673,-0.755048785049858,78.7824269838044,0.452471057797013,-0.00179973018564205,0.000809861467552535,"o__OFGB74971"
"fixed",NA,"ResponseResponder:Days",0.000162045799272581,0.000223099192757585,0.726339693432494,73.9572705470137,0.469923140666428,-0.000282493313577969,0.000606584912123132,"o__OFGB1249"
