"effect","group","term","estimate","std.error","statistic","p.value"
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.93789146981,11.6978218304343,0.93503659299655,0.349769441451263
"fixed",NA,"g__GGB3171",591.041947639249,584928649.87376,1.01045135636083e-06,0.999999193776463
"fixed",NA,"Days",0.0317767574801402,0.317306613322572,0.100145273202472,0.920228993148481
"fixed",NA,"Days2",-0.00022476957280476,0.00235242597217392,-0.0955479898043493,0.923879574235806
"ran_pars","Patient_Id","sd__(Intercept)",46.1977500757938,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378935049527,11.697830570413,0.935036068364474,0.34976971181261
"fixed",NA,"g__GGB28405",4305.66546295834,2893546197.0898,1.48802374998843e-06,0.999998812728824
"fixed",NA,"Days",0.0317767299283592,0.317306807299794,0.10014512515118,0.920229110685449
"fixed",NA,"Days2",-0.000224769460886128,0.00235242764962668,-0.0955478740958505,0.923879666137368
"ran_pars","Patient_Id","sd__(Intercept)",46.1977864364206,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378925895941,11.6978272636844,0.9350362544291,0.349769615926954
"fixed",NA,"g__GGB28793",3285.66231090752,2631740548.48523,1.24847501126153e-06,0.999999003861064
"fixed",NA,"Days",0.0317767929853715,0.317306751885685,0.100145341366135,0.920228939033789
"fixed",NA,"Days2",-0.000224769657071904,0.00235242641537968,-0.0955480076241306,0.923879560082431
"ran_pars","Patient_Id","sd__(Intercept)",46.1977685107504,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378908154749,11.6978198074388,0.935036698763254,0.349769386945979
"fixed",NA,"g__GGB24134",896.052161739867,2281062678.45059,3.92822244739241e-07,0.999999686573196
"fixed",NA,"Days",0.0317766754987539,0.317306399328067,0.100145082374779,0.920229144645358
"fixed",NA,"Days2",-0.000224768740849583,0.00235242303430715,-0.0955477554723837,0.923879760354147
"ran_pars","Patient_Id","sd__(Intercept)",46.1977438205652,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",8.73308101146612,0.00169633128405753,5148.21668004439,0
"fixed",NA,"g__GGB30461",-1486.12353715433,0.00169585097399478,-876329.087840534,0
"fixed",NA,"Days",0.0281474151917172,0.00170253403586828,16.5326593176519,2.13512194846845e-61
"fixed",NA,"Days2",-0.000210513193585513,0.000196005493794858,-1.07401680182413,0.282815151143509
"ran_pars","Patient_Id","sd__(Intercept)",21.1290418597083,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",8.72273564028589,0.00298518806441396,2922.00539867773,0
"fixed",NA,"g__GGB28399",-1611.23307465078,0.00298598333021344,-539598.817698559,0
"fixed",NA,"Days",0.0389363917421163,0.00297426802156284,13.0910837422301,3.70286481463641e-39
"fixed",NA,"Days2",-0.000286959980877046,0.000207332980655007,-1.38405370901668,0.166342009691254
"ran_pars","Patient_Id","sd__(Intercept)",21.7109981819927,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378910499348,11.6978299896234,0.935035904918885,0.349769796041893
"fixed",NA,"g__GGB31823",7721.50775709286,10681810751.8852,7.22865058785106e-07,0.99999942323713
"fixed",NA,"Days",0.0317768228570557,0.317306872935203,0.10014539730296,0.920228894625905
"fixed",NA,"Days2",-0.000224769809029133,0.00235242718043584,-0.0955480411459491,0.923879533457702
"ran_pars","Patient_Id","sd__(Intercept)",46.1977801700301,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378913968926,11.6978221904851,0.935036557983364,0.349769459494784
"fixed",NA,"g__GGB28996",4114.3010557652,2892623448.27657,1.42234242698147e-06,0.999998865134937
"fixed",NA,"Days",0.0317766452523562,0.317306430737658,0.100144977139239,0.920229228191177
"fixed",NA,"Days2",-0.000224768585031908,0.00235242340098186,-0.095547674342167,0.923879824791884
"ran_pars","Patient_Id","sd__(Intercept)",46.1977550531286,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9378920440953,11.6978226390609,0.935036577454334,0.349769449460711
"fixed",NA,"g__Granulimonas",3056.71253214641,2941608702.20407,1.03912955175041e-06,0.999999170894574
"fixed",NA,"Days",0.031776741266181,0.317306599376679,0.100145226505227,0.920229030221123
"fixed",NA,"Days2",-0.000224769430403377,0.00235242569021394,-0.09554794072281,0.923879613218855
"ran_pars","Patient_Id","sd__(Intercept)",46.1977532396691,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.937891616358,11.6978215662872,0.935036626638303,0.349769424114489
"fixed",NA,"g__GGB30456",4839.0972531813,3529404906.99296,1.37108021910249e-06,0.999998906036262
"fixed",NA,"Days",0.0317766273228718,0.317306389519135,0.100144933642931,0.920229262722617
"fixed",NA,"Days2",-0.000224768468029624,0.00235242307122794,-0.0955476379987622,0.923879853657662
"ran_pars","Patient_Id","sd__(Intercept)",46.1977530270735,NA,NA,NA
"fixed",NA,"(Intercept)",10.9237345411927,11.624882920043,0.939685553508551,0.347378877511786
"fixed",NA,"g__GGB33406",1588.09450361118,564906.358739508,0.00281125265991826,0.997756947860662
"fixed",NA,"Days",0.0317143435209846,0.315459413195961,0.100533831593999,0.919920525155748
"fixed",NA,"Days2",-0.000224439239348597,0.00233905884652871,-0.0959527972892505,0.923558061814043
"ran_pars","Patient_Id","sd__(Intercept)",45.911025306217,NA,NA,NA
"fixed",NA,"(Intercept)",5.62619614362677,0.00218697208175199,2572.59623502811,0
"fixed",NA,"g__GGB42696",-33.6381507720404,0.00218697363270746,-15381.1414408305,0
"fixed",NA,"Days",0.0292852638010836,0.00219935476301097,13.3153888102124,1.88389151714193e-40
"fixed",NA,"Days2",-0.000231537544638372,0.000145541438709743,-1.59087024761473,0.111638779580678
"ran_pars","Patient_Id","sd__(Intercept)",9.31464403527717,NA,NA,NA
"fixed",NA,"(Intercept)",8.93172940441474,0.00208433483072113,4285.17015249637,0
"fixed",NA,"g__GGB28904",-1492.63887085218,0.00208365271463736,-716356.838338083,0
"fixed",NA,"Days",0.0280908521049056,0.00209027152078068,13.4388531947343,3.57940820085189e-41
"fixed",NA,"Days2",-0.000209281023695507,0.000199971010789246,-1.04655681275759,0.295304029220537
"ran_pars","Patient_Id","sd__(Intercept)",22.4590960511876,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
"fixed",NA,"Days",0.0306600520110097,0.16115262389937,0.190254749002133,0.849109511003254
"fixed",NA,"Days2",-0.000218286542146263,0.00133836485781521,-0.16309942753772,0.87044015052087
"ran_pars","Patient_Id","sd__(Intercept)",46.3971189722358,NA,NA,NA
"fixed",NA,"(Intercept)",10.9919723956794,2.43136822542064,4.52089991172677,6.15772989663748e-06
