"species","core_3of3","core_2of3","group"
"s__GGB3816_SGB5181",0,0,"all pts w/ 3 samples"
"s__Eubacteriales_unclassified_SGB15150",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB9116_SGB14049",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB74699_SGB54317",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Lachnoclostridium_sp_An118",0,0,"all pts w/ 3 samples"
"s__Clostridium_sp_Marseille_P3244",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Flavonifractor_sp_An135",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB9574_SGB14987",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Coprococcus_sp_AF21_14LB",0,0,"all pts w/ 3 samples"
"s__GGB3609_SGB4877",0,0,"all pts w/ 3 samples"
"s__Lachnoclostridium_sp_An181",0,0,"all pts w/ 3 samples"
"s__Schaalia_odontolytica",0,0,"all pts w/ 3 samples"
"s__Veillonella_atypica",0,0,"all pts w/ 3 samples"
"s__Morganella_morganii",0,0,"all pts w/ 3 samples"
"s__Klebsiella_oxytoca",0,0,"all pts w/ 3 samples"
"s__Saccharomyces_cerevisiae",0,0,"all pts w/ 3 samples"
"s__Veillonellaceae_bacterium",0,0,"all pts w/ 3 samples"
"s__Actinomyces_graevenitzii",0,0,"all pts w/ 3 samples"
"s__GGB6002_SGB24096",0,0,"all pts w/ 3 samples"
"s__GGB45613_SGB63326",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB2987_SGB3969",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB79342_SGB106059",0,0,"all pts w/ 3 samples"
"s__Merdimonas_faecis",0,0,"all pts w/ 3 samples"
"s__Akkermansia_sp_BIOML_A66",0,0,"all pts w/ 3 samples"
"s__GGB3175_SGB4191",0,0.153846153846154,"all pts w/ 3 samples"
"s__GGB3004_SGB106198",0,0,"all pts w/ 3 samples"
"s__GGB9240_SGB14182",0,0.153846153846154,"all pts w/ 3 samples"
"s__Clostridium_SGB4751",0,0,"all pts w/ 3 samples"
"s__bacterium_210917_SL_2_15",0,0,"all pts w/ 3 samples"
"s__GGB9583_SGB15004",0,0,"all pts w/ 3 samples"
"s__GGB3518_SGB4697",0,0,"all pts w/ 3 samples"
"s__GGB79417_SGB106068",0,0,"all pts w/ 3 samples"
"s__Faecalibacillus_SGB6753",0,0,"all pts w/ 3 samples"
"s__Anaerotignum_sp_MSJ_24",0,0,"all pts w/ 3 samples"
"s__Lacrimispora_sp_210928_DFI_3_58",0,0,"all pts w/ 3 samples"
"s__GGB3740_SGB5077",0,0,"all pts w/ 3 samples"
"s__Streptococcus_mutans",0,0,"all pts w/ 3 samples"
"s__Youxingia_wuxianensis",0,0,"all pts w/ 3 samples"
"s__GGB27106_SGB6188",0,0,"all pts w/ 3 samples"
"s__GGB51441_SGB71759",0,0,"all pts w/ 3 samples"
"s__Jutongia_huaianensis",0,0,"all pts w/ 3 samples"
"s__GGB3474_SGB4637",0,0,"all pts w/ 3 samples"
"s__GGB13727_SGB8655",0,0,"all pts w/ 3 samples"
"s__GGB4588_SGB6347",0,0,"all pts w/ 3 samples"
"s__Blautia_schinkii",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB9737_SGB15309",0,0,"all pts w/ 3 samples"
"s__GGB9697_SGB15213",0,0,"all pts w/ 3 samples"
"s__GGB51960_SGB72480",0,0,"all pts w/ 3 samples"
"s__GGB35068_SGB47850",0,0,"all pts w/ 3 samples"
"s__Clostridium_SGB6177",0,0,"all pts w/ 3 samples"
"s__Klebsiella_pneumoniae",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Bifidobacterium_catenulatum",0,0,"all pts w/ 3 samples"
"s__Eubacterium_maltosivorans",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Aeromonas_caviae",0,0,"all pts w/ 3 samples"
"s__Gemmiger_SGB72777",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB3304_SGB4365",0,0,"all pts w/ 3 samples"
"s__GGB9347_SGB14313",0,0,"all pts w/ 3 samples"
"s__GGB9345_SGB14311",0,0.153846153846154,"all pts w/ 3 samples"
"s__Butyrivibrio_crossotus",0,0,"all pts w/ 3 samples"
"s__Segatella_hominis",0,0,"all pts w/ 3 samples"
"s__Holdemanella_biformis",0,0,"all pts w/ 3 samples"
"s__GGB9334_SGB14297",0,0,"all pts w/ 3 samples"
"s__Desulfovibrio_piger",0,0,"all pts w/ 3 samples"
"s__GGB9677_SGB15179",0,0,"all pts w/ 3 samples"
"s__GGB9687_SGB15191",0,0,"all pts w/ 3 samples"
"s__GGB3497_SGB4672",0,0,"all pts w/ 3 samples"
"s__Segatella_sinensis",0,0,"all pts w/ 3 samples"
"s__GGB9271_SGB14222",0,0,"all pts w/ 3 samples"
"s__GGB4571_SGB6321",0,0,"all pts w/ 3 samples"
"s__GGB1582_SGB2173",0,0,"all pts w/ 3 samples"
"s__Prevotella_dentalis",0,0,"all pts w/ 3 samples"
"s__GGB1239_SGB1657",0,0,"all pts w/ 3 samples"
"s__Parabacteroides_sp_AGMB00274",0,0,"all pts w/ 3 samples"
"s__GGB1672_SGB2289",0,0,"all pts w/ 3 samples"
"s__Segatella_brunsvicensis",0,0,"all pts w/ 3 samples"
"s__GGB12893_SGB20033",0,0,"all pts w/ 3 samples"
"s__Candidatus_Methanomassiliicoccus_intestinalis",0,0,"all pts w/ 3 samples"
"s__GGB9080_SGB14004",0,0,"all pts w/ 3 samples"
"s__GGB12868_SGB20003",0,0,"all pts w/ 3 samples"
"s__GGB1123_SGB1437",0,0,"all pts w/ 3 samples"
"s__GGB1617_SGB2214",0,0,"all pts w/ 3 samples"
"s__GGB2958_SGB3940",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB9770_SGB73065",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Cloacibacillus_evryensis",0,0,"all pts w/ 3 samples"
"s__GGB1246_SGB1667",0,0,"all pts w/ 3 samples"
"s__GGB9790_SGB15413",0,0,"all pts w/ 3 samples"
"s__GGB6512_SGB9197",0,0,"all pts w/ 3 samples"
"s__GGB9249_SGB14193",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Sanguibacteroides_justesenii",0,0,"all pts w/ 3 samples"
"s__Methanosphaera_stadtmanae",0,0,"all pts w/ 3 samples"
"s__GGB28474_SGB41058",0,0,"all pts w/ 3 samples"
"s__GGB31790_SGB47293",0,0,"all pts w/ 3 samples"
"s__GGB9784_SGB15407",0,0,"all pts w/ 3 samples"
"s__GGB9767_SGB15385",0,0,"all pts w/ 3 samples"
"s__Victivallis_sp_Marseille_Q1083",0,0,"all pts w/ 3 samples"
"s__Senegalimassilia_SGB14826",0,0,"all pts w/ 3 samples"
"s__GGB6128_SGB8774",0,0,"all pts w/ 3 samples"
"s__GGB9109_SGB14042",0,0,"all pts w/ 3 samples"
"s__GGB6519_SGB9208",0,0,"all pts w/ 3 samples"
"s__Cuneatibacter_sp_NSJ_177",0,0.153846153846154,"all pts w/ 3 samples"
"s__GGB9290_SGB14247",0,0,"all pts w/ 3 samples"
"s__GGB9582_SGB15003",0,0,"all pts w/ 3 samples"
"s__GGB1158_SGB1488",0,0,"all pts w/ 3 samples"
"s__Clostridium_SGB4909",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB9524_SGB14923",0,0,"all pts w/ 3 samples"
"s__Victivallis_vadensis",0,0,"all pts w/ 3 samples"
"s__Clostridia_bacterium_UC5_1_1E11",0,0,"all pts w/ 3 samples"
"s__Clostridium_transplantifaecale",0,0,"all pts w/ 3 samples"
"s__Eisenbergiella_tayi",0,0,"all pts w/ 3 samples"
"s__Clostridium_saccharogumia",0,0,"all pts w/ 3 samples"
"s__GGB52106_SGB72838",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Campylobacter_gracilis",0,0,"all pts w/ 3 samples"
"s__GGB74665_SGB13972",0,0,"all pts w/ 3 samples"
"s__Clostridium_sp_AF12_28",0,0,"all pts w/ 3 samples"
"s__GGB9646_SGB15123",0,0,"all pts w/ 3 samples"
"s__GGB9237_SGB14179",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Enterobacter_ludwigii",0,0,"all pts w/ 3 samples"
"s__Lachnoclostridium_sp_An131",0,0,"all pts w/ 3 samples"
"s__Lachnoclostridium_sp_An138",0,0,"all pts w/ 3 samples"
"s__Mediterraneibacter_butyricigenes",0,0,"all pts w/ 3 samples"
"s__Angelakisella_massiliensis",0,0,"all pts w/ 3 samples"
"s__Blautia_argi",0,0,"all pts w/ 3 samples"
"s__GGB9513_SGB14911",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Pyramidobacter_piscolens",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB24148_SGB35952",0,0,"all pts w/ 3 samples"
"s__Bacteroidales_bacterium",0,0,"all pts w/ 3 samples"
"s__GGB27851_SGB40285",0,0,"all pts w/ 3 samples"
"s__Paramuribaculum_intestinale",0,0,"all pts w/ 3 samples"
"s__GGB27876_SGB40310",0,0,"all pts w/ 3 samples"
"s__Muribaculaceae_bacterium",0,0,"all pts w/ 3 samples"
"s__GGB29008_SGB41727",0,0,"all pts w/ 3 samples"
"s__Duncaniella_muris",0,0,"all pts w/ 3 samples"
"s__GGB1503_SGB2082",0,0,"all pts w/ 3 samples"
"s__GGB24132_SGB35935",0,0,"all pts w/ 3 samples"
"s__GGB14001_SGB21428",0,0,"all pts w/ 3 samples"
"s__Muribaculum_intestinale",0,0,"all pts w/ 3 samples"
"s__Heminiphilus_faecis",0,0,"all pts w/ 3 samples"
"s__Faecalibaculum_rodentium",0,0,"all pts w/ 3 samples"
"s__GGB25041_SGB36960",0,0,"all pts w/ 3 samples"
"s__GGB28310_SGB40880",0,0,"all pts w/ 3 samples"
"s__Duncaniella_dubosii",0,0,"all pts w/ 3 samples"
"s__Prevotella_sp_MGM1",0,0,"all pts w/ 3 samples"
"s__GGB28835_SGB41494",0,0,"all pts w/ 3 samples"
"s__GGB42333_SGB59501",0,0,"all pts w/ 3 samples"
"s__Mucispirillum_schaedleri",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_unclassified_SGB41589",0,0,"all pts w/ 3 samples"
"s__GGB27929_SGB40368",0,0,"all pts w/ 3 samples"
"s__GGB27778_SGB40192",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_bacterium_MD335",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_bacterium_A2",0,0,"all pts w/ 3 samples"
"s__GGB24130_SGB35933",0,0,"all pts w/ 3 samples"
"s__GGB28682_SGB41310",0,0,"all pts w/ 3 samples"
"s__GGB27849_SGB40283",0,0,"all pts w/ 3 samples"
"s__Bacteroides_muris",0,0,"all pts w/ 3 samples"
"s__GGB28415_SGB40997",0,0,"all pts w/ 3 samples"
"s__GGB28828_SGB41484",0,0,"all pts w/ 3 samples"
"s__GGB28761_SGB41409",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_unclassified_SGB41492",0,0,"all pts w/ 3 samples"
"s__GGB30454_SGB43514",0,0,"all pts w/ 3 samples"
"s__GGB30450_SGB43507",0,0,"all pts w/ 3 samples"
"s__Muribaculaceae_bacterium_Isolate_013_NCI",0,0,"all pts w/ 3 samples"
"s__GGB3793_SGB5158",0,0,"all pts w/ 3 samples"
"s__GGB70448_SGB94871",0,0,"all pts w/ 3 samples"
"s__GGB28893_SGB41574",0,0,"all pts w/ 3 samples"
"s__GGB42608_SGB59804",0,0,"all pts w/ 3 samples"
"s__GGB28787_SGB41440",0,0,"all pts w/ 3 samples"
"s__Ligilactobacillus_murinus",0,0,"all pts w/ 3 samples"
"s__GGB27885_SGB40319",0,0,"all pts w/ 3 samples"
"s__GGB29551_SGB42345",0,0,"all pts w/ 3 samples"
"s__GGB74395_SGB43523",0,0,"all pts w/ 3 samples"
"s__Limosilactobacillus_reuteri",0,0,"all pts w/ 3 samples"
"s__GGB28887_SGB41568",0,0,"all pts w/ 3 samples"
"s__bacterium_1xD42_87",0,0,"all pts w/ 3 samples"
"s__GGB24127_SGB35930",0,0,"all pts w/ 3 samples"
"s__Odoribacter_sp_Z80",0,0,"all pts w/ 3 samples"
"s__GGB28864_SGB41534",0,0,"all pts w/ 3 samples"
"s__GGB28927_SGB41625",0,0,"all pts w/ 3 samples"
"s__Bifidobacterium_pseudolongum",0,0,"all pts w/ 3 samples"
"s__GGB28895_SGB41576",0,0,"all pts w/ 3 samples"
"s__GGB28869_SGB41543",0,0,"all pts w/ 3 samples"
"s__GGB24146_SGB35950",0,0,"all pts w/ 3 samples"
"s__GGB28998_SGB41714",0,0,"all pts w/ 3 samples"
"s__Alistipes_sp_DSM_112343",0,0,"all pts w/ 3 samples"
"s__GGB3793_SGB41498",0,0,"all pts w/ 3 samples"
"s__GGB20146_SGB29427",0,0,"all pts w/ 3 samples"
"s__Burkholderiaceae_bacterium",0,0,"all pts w/ 3 samples"
"s__GGB29530_SGB42316",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_bacterium_10_1",0,0,"all pts w/ 3 samples"
"s__Lactobacillus_johnsonii",0,0,"all pts w/ 3 samples"
"s__Bacteria_unclassified_SGB43544",0,0,"all pts w/ 3 samples"
"s__GGB28885_SGB41566",0,0,"all pts w/ 3 samples"
"s__GGB29472_SGB42251",0,0,"all pts w/ 3 samples"
"s__GGB27892_SGB40326",0,0,"all pts w/ 3 samples"
"s__GGB27914_SGB40352",0,0,"all pts w/ 3 samples"
"s__GGB28901_SGB41592",0,0,"all pts w/ 3 samples"
"s__GGB28926_SGB41623",0,0,"all pts w/ 3 samples"
"s__GGB1690_SGB40190",0,0,"all pts w/ 3 samples"
"s__GGB30462_SGB43535",0,0,"all pts w/ 3 samples"
"s__GGB30455_SGB43519",0,0,"all pts w/ 3 samples"
"s__GGB29531_SGB42317",0,0,"all pts w/ 3 samples"
"s__GGB28836_SGB41497",0,0,"all pts w/ 3 samples"
"s__GGB30408_SGB43438",0,0,"all pts w/ 3 samples"
"s__GGB14013_SGB21440",0,0,"all pts w/ 3 samples"
"s__GGB27893_SGB40327",0,0,"all pts w/ 3 samples"
"s__GGB28858_SGB59786",0,0,"all pts w/ 3 samples"
"s__GGB30471_SGB43555",0,0,"all pts w/ 3 samples"
"s__GGB31438_SGB44768",0,0,"all pts w/ 3 samples"
"s__GGB27861_SGB40295",0,0,"all pts w/ 3 samples"
"s__Oscillospiraceae_unclassified_SGB43526",0,0,"all pts w/ 3 samples"
"s__GGB28950_SGB41657",0,0,"all pts w/ 3 samples"
"s__Eubacterium_SGB102306",0,0,"all pts w/ 3 samples"
"s__Duncaniella_freteri",0,0,"all pts w/ 3 samples"
"s__GGB30290_SGB43252",0,0,"all pts w/ 3 samples"
"s__GGB28934_SGB41635",0,0,"all pts w/ 3 samples"
"s__GGB30473_SGB43557",0,0,"all pts w/ 3 samples"
"s__GGB30463_SGB43537",0,0,"all pts w/ 3 samples"
"s__GGB27697_SGB40070",0,0,"all pts w/ 3 samples"
"s__GGB29685_SGB42494",0,0,"all pts w/ 3 samples"
"s__GGB28416_SGB40998",0,0,"all pts w/ 3 samples"
"s__GGB28248_SGB40791",0,0,"all pts w/ 3 samples"
"s__GGB30142_SGB43067",0,0,"all pts w/ 3 samples"
"s__GGB45514_SGB63186",0,0,"all pts w/ 3 samples"
"s__GGB29549_SGB42343",0,0,"all pts w/ 3 samples"
"s__GGB31822_SGB45197",0,0,"all pts w/ 3 samples"
"s__GGB23844_SGB35575",0,0,"all pts w/ 3 samples"
"s__GGB28961_SGB41670",0,0,"all pts w/ 3 samples"
"s__GGB27792_SGB40208",0,0,"all pts w/ 3 samples"
"s__GGB28805_SGB41459",0,0,"all pts w/ 3 samples"
"s__Acetatifactor_SGB41545",0,0,"all pts w/ 3 samples"
"s__GGB45536_SGB63216",0,0,"all pts w/ 3 samples"
"s__GGB30457_SGB63218",0,0,"all pts w/ 3 samples"
"s__GGB27866_SGB40300",0,0,"all pts w/ 3 samples"
"s__Clostridiaceae_unclassified_SGB41663",0,0,"all pts w/ 3 samples"
"s__GGB73359_SGB46611",0,0,"all pts w/ 3 samples"
"s__Bacteria_unclassified_SGB63211",0,0,"all pts w/ 3 samples"
"s__GGB30452_SGB43511",0,0,"all pts w/ 3 samples"
"s__GGB30303_SGB43268",0,0,"all pts w/ 3 samples"
"s__GGB70398_SGB94820",0,0,"all pts w/ 3 samples"
"s__GGB42344_SGB59512",0,0,"all pts w/ 3 samples"
"s__GGB75074_SGB102167",0,0,"all pts w/ 3 samples"
"s__GGB27770_SGB40184",0,0,"all pts w/ 3 samples"
"s__GGB31701_SGB45057",0,0,"all pts w/ 3 samples"
"s__GGB30444_SGB43493",0,0,"all pts w/ 3 samples"
"s__GGB31108_SGB44379",0,0,"all pts w/ 3 samples"
"s__GGB25107_SGB41514",0,0,"all pts w/ 3 samples"
"s__GGB30286_SGB43248",0,0,"all pts w/ 3 samples"
"s__GGB29006_SGB41724",0,0,"all pts w/ 3 samples"
"s__GGB28428_SGB41011",0,0,"all pts w/ 3 samples"
"s__GGB30298_SGB43262",0,0,"all pts w/ 3 samples"
"s__GGB28817_SGB41472",0,0,"all pts w/ 3 samples"
"s__GGB30301_SGB43265",0,0,"all pts w/ 3 samples"
"s__GGB28317_SGB40889",0,0,"all pts w/ 3 samples"
"s__Adlercreutzia_muris",0,0,"all pts w/ 3 samples"
"s__GGB29622_SGB42426",0,0,"all pts w/ 3 samples"
"s__Schaedlerella_arabinosiphila",0,0,"all pts w/ 3 samples"
"s__GGB3171_SGB4185",0,0,"all pts w/ 3 samples"
"s__Lactobacillus_intestinalis",0,0,"all pts w/ 3 samples"
"s__GGB47344_SGB65300",0,0,"all pts w/ 3 samples"
"s__GGB29004_SGB41721",0,0,"all pts w/ 3 samples"
"s__GGB28405_SGB40987",0,0,"all pts w/ 3 samples"
"s__GGB28632_SGB41253",0,0,"all pts w/ 3 samples"
"s__GGB31312_SGB44628",0,0,"all pts w/ 3 samples"
"s__GGB28404_SGB40986",0,0,"all pts w/ 3 samples"
"s__bacterium_1XD21_13",0,0,"all pts w/ 3 samples"
"s__GGB28778_SGB41431",0,0,"all pts w/ 3 samples"
"s__GGB30141_SGB43066",0,0,"all pts w/ 3 samples"
"s__Acutalibacter_sp_1XD8_36",0,0,"all pts w/ 3 samples"
"s__GGB28845_SGB41512",0,0,"all pts w/ 3 samples"
"s__GGB30147_SGB43074",0,0,"all pts w/ 3 samples"
"s__GGB28934_SGB41637",0,0,"all pts w/ 3 samples"
"s__GGB28401_SGB40983",0,0,"all pts w/ 3 samples"
"s__bacterium_c_19",0,0,"all pts w/ 3 samples"
"s__Acetatifactor_sp_DSM_110981",0,0,"all pts w/ 3 samples"
"s__GGB28395_SGB40976",0,0,"all pts w/ 3 samples"
"s__Oscillospiraceae_unclassified_SGB43502",0,0,"all pts w/ 3 samples"
"s__Adlercreutzia_mucosicola",0,0,"all pts w/ 3 samples"
"s__GGB75900_SGB102322",0,0,"all pts w/ 3 samples"
"s__GGB28793_SGB41446",0,0,"all pts w/ 3 samples"
"s__GGB28790_SGB59770",0,0,"all pts w/ 3 samples"
"s__GGB31759_SGB65042",0,0,"all pts w/ 3 samples"
"s__GGB30475_SGB63182",0,0,"all pts w/ 3 samples"
"s__GGB28388_SGB40968",0,0,"all pts w/ 3 samples"
"s__GGB28380_SGB40960",0,0,"all pts w/ 3 samples"
"s__GGB30451_SGB43508",0,0,"all pts w/ 3 samples"
"s__GGB30413_SGB43452",0,0,"all pts w/ 3 samples"
"s__GGB28959_SGB41668",0,0,"all pts w/ 3 samples"
"s__bacterium_0_1xD8_82",0,0,"all pts w/ 3 samples"
"s__GGB30468_SGB43552",0,0,"all pts w/ 3 samples"
"s__GGB28884_SGB41565",0,0,"all pts w/ 3 samples"
"s__GGB24134_SGB35937",0,0,"all pts w/ 3 samples"
"s__GGB28402_SGB40984",0,0,"all pts w/ 3 samples"
"s__GGB28956_SGB41665",0,0,"all pts w/ 3 samples"
"s__GGB28854_SGB41523",0,0,"all pts w/ 3 samples"
"s__GGB28250_SGB40793",0,0,"all pts w/ 3 samples"
"s__GGB28879_SGB41559",0,0,"all pts w/ 3 samples"
"s__GGB30861_SGB44083",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_unclassified_SGB41521",0,0,"all pts w/ 3 samples"
"s__bacterium_1XD42_76",0,0,"all pts w/ 3 samples"
"s__GGB30297_SGB43261",0,0,"all pts w/ 3 samples"
"s__GGB30667_SGB43809",0,0,"all pts w/ 3 samples"
"s__GGB28925_SGB41622",0,0,"all pts w/ 3 samples"
"s__GGB75106_SGB102240",0,0,"all pts w/ 3 samples"
"s__GGB28387_SGB40967",0,0,"all pts w/ 3 samples"
"s__Acutalibacter_sp_1XD8_33",0,0,"all pts w/ 3 samples"
"s__Bacteria_unclassified_SGB43541",0,0,"all pts w/ 3 samples"
"s__Bacteria_unclassified_SGB43539",0,0,"all pts w/ 3 samples"
"s__GGB42057_SGB59197",0,0,"all pts w/ 3 samples"
"s__GGB74395_SGB43521",0,0,"all pts w/ 3 samples"
"s__GGB30461_SGB63209",0,0,"all pts w/ 3 samples"
"s__Oscillospiraceae_unclassified_SGB43542",0,0,"all pts w/ 3 samples"
"s__GGB28836_SGB41496",0,0,"all pts w/ 3 samples"
"s__Acetatifactor_SGB41546",0,0,"all pts w/ 3 samples"
"s__GGB30302_SGB43267",0,0,"all pts w/ 3 samples"
"s__GGB70381_SGB94803",0,0,"all pts w/ 3 samples"
"s__GGB28399_SGB40980",0,0,"all pts w/ 3 samples"
"s__GGB31823_SGB45199",0,0,"all pts w/ 3 samples"
"s__bacterium_1xD8_48",0,0,"all pts w/ 3 samples"
"s__GGB29003_SGB41719",0,0,"all pts w/ 3 samples"
"s__GGB28898_SGB41580",0,0,"all pts w/ 3 samples"
"s__GGB28851_SGB41518",0,0,"all pts w/ 3 samples"
"s__GGB30463_SGB102197",0,0,"all pts w/ 3 samples"
"s__GGB30414_SGB43453",0,0,"all pts w/ 3 samples"
"s__Neglectibacter_sp_X4",0,0,"all pts w/ 3 samples"
"s__GGB28996_SGB41712",0,0,"all pts w/ 3 samples"
"s__GGB28840_SGB102297",0,0,"all pts w/ 3 samples"
"s__GGB28949_SGB41656",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_unclassified_SGB41418",0,0,"all pts w/ 3 samples"
"s__GGB30089_SGB43001",0,0,"all pts w/ 3 samples"
"s__Bacteria_unclassified_SGB102200",0,0,"all pts w/ 3 samples"
"s__GGB28782_SGB41435",0,0,"all pts w/ 3 samples"
"s__GGB30460_SGB63207",0,0,"all pts w/ 3 samples"
"s__GGB30453_SGB43513",0,0,"all pts w/ 3 samples"
"s__bacterium_D16_76",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_bacterium_MD308",0,0,"all pts w/ 3 samples"
"s__Pumilibacter_sp_CLA_AA_M10",0,0,"all pts w/ 3 samples"
"s__GGB30464_SGB43538",0,0,"all pts w/ 3 samples"
"s__GGB28386_SGB40966",0,0,"all pts w/ 3 samples"
"s__Granulimonas_faecalis",0,0,"all pts w/ 3 samples"
"s__GGB28962_SGB41671",0,0,"all pts w/ 3 samples"
"s__GGB28946_SGB41652",0,0,"all pts w/ 3 samples"
"s__Acetatifactor_SGB41549",0,0,"all pts w/ 3 samples"
"s__Coriobacteriaceae_bacterium",0,0,"all pts w/ 3 samples"
"s__GGB30456_SGB43520",0,0,"all pts w/ 3 samples"
"s__GGB33406_SGB48104",0,0,"all pts w/ 3 samples"
"s__GGB42696_SGB59900",0,0,"all pts w/ 3 samples"
"s__GGB28904_SGB41597",0,0,"all pts w/ 3 samples"
"s__GGB28968_SGB41679",0,0,"all pts w/ 3 samples"
"s__GGB28933_SGB102250",0,0,"all pts w/ 3 samples"
"s__GGB28912_SGB41606",0,0,"all pts w/ 3 samples"
"s__Pseudoflavonifractor_sp_524_17",0,0,"all pts w/ 3 samples"
"s__GGB30461_SGB43533",0,0,"all pts w/ 3 samples"
"s__Acetatifactor_SGB94872",0,0,"all pts w/ 3 samples"
"s__GGB28798_SGB41451",0,0,"all pts w/ 3 samples"
"s__Bacteroides_caecimuris",0,0,"all pts w/ 3 samples"
"s__GGB28409_SGB40991",0,0,"all pts w/ 3 samples"
"s__bacterium_1XD42_1",0,0,"all pts w/ 3 samples"
"s__GGB28957_SGB41666",0,0,"all pts w/ 3 samples"
"s__GGB30300_SGB43264",0,0,"all pts w/ 3 samples"
"s__GGB75725_SGB102612",0,0,"all pts w/ 3 samples"
"s__Parvibacter_caecicola",0,0,"all pts w/ 3 samples"
"s__Congzhengia_minquanensis",0,0,"all pts w/ 3 samples"
"s__GGB9464_SGB14857",0,0.0769230769230769,"all pts w/ 3 samples"
"s__Flavonifractor_SGB105860",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_bacterium_EP_SM_12S_S03",0,0,"all pts w/ 3 samples"
"s__GGB3600_SGB4859",0,0,"all pts w/ 3 samples"
"s__Holdemania_massiliensis",0,0,"all pts w/ 3 samples"
"s__Lactococcus_lactis",0,0,"all pts w/ 3 samples"
"s__GGB9299_SGB14259",0,0,"all pts w/ 3 samples"
"s__Lactococcus_cremoris",0,0,"all pts w/ 3 samples"
"s__Lactobacillus_crispatus",0,0,"all pts w/ 3 samples"
"s__Ligilactobacillus_salivarius",0,0,"all pts w/ 3 samples"
"s__Limosilactobacillus_oris",0,0,"all pts w/ 3 samples"
"s__Lactobacillus_gasseri",0,0.153846153846154,"all pts w/ 3 samples"
"s__GGB55957_SGB77276",0,0,"all pts w/ 3 samples"
"s__GGB58233_SGB79883",0,0,"all pts w/ 3 samples"
"s__Culturomica_massiliensis",0,0,"all pts w/ 3 samples"
"s__GGB2657_SGB3578",0,0,"all pts w/ 3 samples"
"s__GGB9350_SGB14317",0,0,"all pts w/ 3 samples"
"s__GGB4684_SGB6478",0,0,"all pts w/ 3 samples"
"s__GGB3486_SGB4658",0,0.0769230769230769,"all pts w/ 3 samples"
"s__GGB13404_SGB14252",0,0,"all pts w/ 3 samples"
"s__Alistipes_sp_AF17_16",0,0,"all pts w/ 3 samples"
"s__GGB9091_SGB14020",0,0,"all pts w/ 3 samples"
"s__GGB4546_SGB6267",0,0,"all pts w/ 3 samples"
"s__GGB9540_SGB14943",0,0,"all pts w/ 3 samples"
"s__GGB4562_SGB6298",0,0,"all pts w/ 3 samples"
"s__GGB9545_SGB14952",0,0,"all pts w/ 3 samples"
"s__Desulfovibrio_SGB101145",0,0,"all pts w/ 3 samples"
"s__GGB9788_SGB15411",0,0,"all pts w/ 3 samples"
"s__GGB28833_SGB41490",0,0,"all pts w/ 3 samples"
"s__GGB31232_SGB44532",0,0,"all pts w/ 3 samples"
"s__GGB75959_SGB102469",0,0,"all pts w/ 3 samples"
"s__GGB31841_SGB45219",0,0,"all pts w/ 3 samples"
"s__GGB28875_SGB41555",0,0,"all pts w/ 3 samples"
"s__GGB30454_SGB100837",0,0,"all pts w/ 3 samples"
"s__GGB27480_SGB39776",0,0,"all pts w/ 3 samples"
"s__GGB30461_SGB43530",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_unclassified_SGB41587",0,0,"all pts w/ 3 samples"
"s__GGB30311_SGB43288",0,0,"all pts w/ 3 samples"
"s__GGB28987_SGB41700",0,0,"all pts w/ 3 samples"
"s__GGB28392_SGB40972",0,0,"all pts w/ 3 samples"
"s__GGB28964_SGB94886",0,0,"all pts w/ 3 samples"
"s__Lachnospiraceae_unclassified_SGB41414",0,0,"all pts w/ 3 samples"
"s__GGB28981_SGB41693",0,0,"all pts w/ 3 samples"
"s__Oscillospiraceae_unclassified_SGB4281",0,0,"all pts w/ 3 samples"
